,lat,lon,ur_lat,ur_long,bl_lat,bl_long,ul_lat,ul_long,br_lat,br_long,coord,Neighborhoods,Beats,Cell Towers,waste_basket,library,grave_yard,fire_station,drinking_water,fountain,pub,bicycle_parking,pharmacy,bar,bank,bicycle_rental,bench,cafe,fuel,fast_food,school,restaurant,place_of_worship,parking,Divvy,Bike Rack,Bus Stop,L Stop,Metra
1437,41.9820336943,-87.8191516244,41.9842794825,-87.8169058362,41.9797879061,-87.8213974126,41.9842794825,-87.8213974126,41.9797879061,-87.8169058362,"('-87.8191516244', '41.9820336943')",57,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1438,41.9820336943,-87.814660048,41.9842794825,-87.8124142598,41.9797879061,-87.8169058362,41.9842794825,-87.8169058362,41.9797879061,-87.8124142598,"('-87.814660048', '41.9820336943')",57,48,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1439,41.9820336943,-87.8101684716,41.9842794825,-87.8079226834,41.9797879061,-87.8124142598,41.9842794825,-87.8124142598,41.9797879061,-87.8079226834,"('-87.8101684716', '41.9820336943')",57,48,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0
1440,41.9820336943,-87.8056768952,41.9842794825,-87.803431107,41.9797879061,-87.8079226834,41.9842794825,-87.8079226834,41.9797879061,-87.803431107,"('-87.8056768952', '41.9820336943')",57,48,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,4,7,0,0
1441,41.9820336943,-87.8011853188,41.9842794825,-87.7989395305,41.9797879061,-87.803431107,41.9842794825,-87.803431107,41.9797879061,-87.7989395305,"('-87.8011853188', '41.9820336943')",57,48,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,2,0,0
1442,41.9820336943,-87.7966937423,41.9842794825,-87.7944479541,41.9797879061,-87.7989395305,41.9842794825,-87.7989395305,41.9797879061,-87.7944479541,"('-87.7966937423', '41.9820336943')",57,48,27,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1443,41.9820336943,-87.7922021659,41.9842794825,-87.7899563777,41.9797879061,-87.7944479541,41.9842794825,-87.7944479541,41.9797879061,-87.7899563777,"('-87.7922021659', '41.9820336943')",57,48,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1444,41.9820336943,-87.7877105895,41.9842794825,-87.7854648013,41.9797879061,-87.7899563777,41.9842794825,-87.7899563777,41.9797879061,-87.7854648013,"('-87.7877105895', '41.9820336943')",49,42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1445,41.9820336943,-87.7832190131,41.9842794825,-87.7809732249,41.9797879061,-87.7854648013,41.9842794825,-87.7854648013,41.9797879061,-87.7809732249,"('-87.7832190131', '41.9820336943')",49,42,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1446,41.9820336943,-87.7787274367,41.9842794825,-87.7764816484,41.9797879061,-87.7809732249,41.9842794825,-87.7809732249,41.9797879061,-87.7764816484,"('-87.7787274367', '41.9820336943')",49,42,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,0,0
1447,41.9820336943,-87.7742358602,41.9842794825,-87.771990072,41.9797879061,-87.7764816484,41.9842794825,-87.7764816484,41.9797879061,-87.771990072,"('-87.7742358602', '41.9820336943')",49,42,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,5,0,0,0
1448,41.9820336943,-87.7697442838,41.9842794825,-87.7674984956,41.9797879061,-87.771990072,41.9842794825,-87.771990072,41.9797879061,-87.7674984956,"('-87.7697442838', '41.9820336943')",49,42,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
1449,41.9820336943,-87.7652527074,41.9842794825,-87.7630069192,41.9797879061,-87.7674984956,41.9842794825,-87.7674984956,41.9797879061,-87.7630069192,"('-87.7652527074', '41.9820336943')",49,57,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0
1450,41.9820336943,-87.760761131,41.9842794825,-87.7585153428,41.9797879061,-87.7630069192,41.9842794825,-87.7630069192,41.9797879061,-87.7585153428,"('-87.760761131', '41.9820336943')",49,37,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1451,41.9820336943,-87.7562695545,41.9842794825,-87.7540237663,41.9797879061,-87.7585153428,41.9842794825,-87.7585153428,41.9797879061,-87.7540237663,"('-87.7562695545', '41.9820336943')",50,37,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1452,41.9820336943,-87.7517779781,41.9842794825,-87.7495321899,41.9797879061,-87.7540237663,41.9842794825,-87.7540237663,41.9797879061,-87.7495321899,"('-87.7517779781', '41.9820336943')",50,37,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1453,41.9820336943,-87.7472864017,41.9842794825,-87.7450406135,41.9797879061,-87.7495321899,41.9842794825,-87.7495321899,41.9797879061,-87.7450406135,"('-87.7472864017', '41.9820336943')",51,47,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1454,41.9820336943,-87.7427948253,41.9842794825,-87.7405490371,41.9797879061,-87.7450406135,41.9842794825,-87.7450406135,41.9797879061,-87.7405490371,"('-87.7427948253', '41.9820336943')",51,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1455,41.9820336943,-87.7383032489,41.9842794825,-87.7360574607,41.9797879061,-87.7405490371,41.9842794825,-87.7405490371,41.9797879061,-87.7360574607,"('-87.7383032489', '41.9820336943')",51,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1456,41.9820336943,-87.7338116724,41.9842794825,-87.7315658842,41.9797879061,-87.7360574607,41.9842794825,-87.7360574607,41.9797879061,-87.7315658842,"('-87.7338116724', '41.9820336943')",51,47,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1457,41.9820336943,-87.729320096,41.9842794825,-87.7270743078,41.9797879061,-87.7315658842,41.9842794825,-87.7315658842,41.9797879061,-87.7270743078,"('-87.729320096', '41.9820336943')",51,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0
1458,41.9820336943,-87.7248285196,41.9842794825,-87.7225827314,41.9797879061,-87.7270743078,41.9842794825,-87.7270743078,41.9797879061,-87.7225827314,"('-87.7248285196', '41.9820336943')",51,47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1459,41.9820336943,-87.7203369432,41.9842794825,-87.718091155,41.9797879061,-87.7225827314,41.9842794825,-87.7225827314,41.9797879061,-87.718091155,"('-87.7203369432', '41.9820336943')",51,47,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0
1460,41.9820336943,-87.7158453668,41.9842794825,-87.7135995786,41.9797879061,-87.718091155,41.9842794825,-87.718091155,41.9797879061,-87.7135995786,"('-87.7158453668', '41.9820336943')",51,47,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,4,0,0
1461,41.9820336943,-87.7113537903,41.9842794825,-87.7091080021,41.9797879061,-87.7135995786,41.9842794825,-87.7135995786,41.9797879061,-87.7091080021,"('-87.7113537903', '41.9820336943')",51,47,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,5,0,0,0
1462,41.9820336943,-87.7068622139,41.9842794825,-87.7046164257,41.9797879061,-87.7091080021,41.9842794825,-87.7091080021,41.9797879061,-87.7046164257,"('-87.7068622139', '41.9820336943')",51,47,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,1,1,1,0,0
1463,41.9820336943,-87.7023706375,41.9842794825,-87.7001248493,41.9797879061,-87.7046164257,41.9842794825,-87.7046164257,41.9797879061,-87.7001248493,"('-87.7023706375', '41.9820336943')",37,56,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1464,41.9820336943,-87.6978790611,41.9842794825,-87.6956332729,41.9797879061,-87.7001248493,41.9842794825,-87.7001248493,41.9797879061,-87.6956332729,"('-87.6978790611', '41.9820336943')",37,56,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,5,1,0,5,0,0
1465,41.9820336943,-87.6933874847,41.9842794825,-87.6911416965,41.9797879061,-87.6956332729,41.9842794825,-87.6956332729,41.9797879061,-87.6911416965,"('-87.6933874847', '41.9820336943')",37,56,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,16,0,2,4,0,0
1466,41.9820336943,-87.6888959082,41.9842794825,-87.68665012,41.9797879061,-87.6911416965,41.9842794825,-87.6911416965,41.9797879061,-87.68665012,"('-87.6888959082', '41.9820336943')",37,54,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1467,41.9820336943,-87.6844043318,41.9842794825,-87.6821585436,41.9797879061,-87.68665012,41.9842794825,-87.68665012,41.9797879061,-87.6821585436,"('-87.6844043318', '41.9820336943')",37,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1468,41.9820336943,-87.6799127554,41.9842794825,-87.6776669672,41.9797879061,-87.6821585436,41.9842794825,-87.6821585436,41.9797879061,-87.6776669672,"('-87.6799127554', '41.9820336943')",37,54,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1469,41.9820336943,-87.675421179,41.9842794825,-87.6731753908,41.9797879061,-87.6776669672,41.9842794825,-87.6776669672,41.9797879061,-87.6731753908,"('-87.675421179', '41.9820336943')",37,54,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,2,0,0,0
1470,41.9820336943,-87.6709296026,41.9842794825,-87.6686838143,41.9797879061,-87.6731753908,41.9842794825,-87.6731753908,41.9797879061,-87.6686838143,"('-87.6709296026', '41.9820336943')",42,54,24,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,4,1,1,9,1,6,8,0,0
1471,41.9820336943,-87.6664380261,41.9842794825,-87.6641922379,41.9797879061,-87.6686838143,41.9842794825,-87.6686838143,41.9797879061,-87.6641922379,"('-87.6664380261', '41.9820336943')",42,53,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,4,0,4,3,0,0
1472,41.9820336943,-87.6619464497,41.9842794825,-87.6597006615,41.9797879061,-87.6641922379,41.9842794825,-87.6641922379,41.9797879061,-87.6597006615,"('-87.6619464497', '41.9820336943')",42,53,20,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,2,3,1,8,8,0,0
1473,41.9820336943,-87.6574548733,41.9842794825,-87.6552090851,41.9797879061,-87.6597006615,41.9842794825,-87.6597006615,41.9797879061,-87.6552090851,"('-87.6574548733', '41.9820336943')",33,46,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,0,6,6,2,0
1474,41.9820336943,-87.6529632969,41.9842794825,-87.6507175087,41.9797879061,-87.6552090851,41.9842794825,-87.6552090851,41.9797879061,-87.6507175087,"('-87.6529632969', '41.9820336943')",33,46,28,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
1511,41.9775421179,-87.9359326114,41.9797879061,-87.9336868232,41.9752963297,-87.9381783996,41.9797879061,-87.9381783996,41.9752963297,-87.9336868232,"('-87.9359326114', '41.9775421179')",24,39,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512,41.9775421179,-87.931441035,41.9797879061,-87.9291952467,41.9752963297,-87.9336868232,41.9797879061,-87.9336868232,41.9752963297,-87.9291952467,"('-87.931441035', '41.9775421179')",24,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,41.9775421179,-87.9269494585,41.9797879061,-87.9247036703,41.9752963297,-87.9291952467,41.9797879061,-87.9291952467,41.9752963297,-87.9247036703,"('-87.9269494585', '41.9775421179')",24,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1514,41.9775421179,-87.9224578821,41.9797879061,-87.9202120939,41.9752963297,-87.9247036703,41.9797879061,-87.9247036703,41.9752963297,-87.9202120939,"('-87.9224578821', '41.9775421179')",24,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,41.9775421179,-87.9179663057,41.9797879061,-87.9157205175,41.9752963297,-87.9202120939,41.9797879061,-87.9202120939,41.9752963297,-87.9157205175,"('-87.9179663057', '41.9775421179')",24,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1516,41.9775421179,-87.9134747293,41.9797879061,-87.9112289411,41.9752963297,-87.9157205175,41.9797879061,-87.9157205175,41.9752963297,-87.9112289411,"('-87.9134747293', '41.9775421179')",24,39,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,41.9775421179,-87.9089831528,41.9797879061,-87.9067373646,41.9752963297,-87.9112289411,41.9797879061,-87.9112289411,41.9752963297,-87.9067373646,"('-87.9089831528', '41.9775421179')",24,2,88,0,0,0,0,4,0,0,0,0,1,0,0,0,1,0,1,0,3,0,0,0,0,0,0,0
1518,41.9775421179,-87.9044915764,41.9797879061,-87.9022457882,41.9752963297,-87.9067373646,41.9797879061,-87.9067373646,41.9752963297,-87.9022457882,"('-87.9044915764', '41.9775421179')",24,39,130,2,0,0,0,0,0,0,0,0,0,0,0,2,3,0,6,0,1,0,2,0,0,0,2,0
1519,41.9775421179,-87.9,41.9797879061,-87.8977542118,41.9752963297,-87.9022457882,41.9797879061,-87.9022457882,41.9752963297,-87.8977542118,"('-87.9', '41.9775421179')",24,21,91,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,0,5,0,1,0,0,0,0,0
1520,41.9775421179,-87.8955084236,41.9797879061,-87.8932626354,41.9752963297,-87.8977542118,41.9797879061,-87.8977542118,41.9752963297,-87.8932626354,"('-87.8955084236', '41.9775421179')",24,39,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521,41.9775421179,-87.8910168472,41.9797879061,-87.888771059,41.9752963297,-87.8932626354,41.9797879061,-87.8932626354,41.9752963297,-87.888771059,"('-87.8910168472', '41.9775421179')",24,39,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522,41.9775421179,-87.8865252707,41.9797879061,-87.8842794825,41.9752963297,-87.888771059,41.9797879061,-87.888771059,41.9752963297,-87.8842794825,"('-87.8865252707', '41.9775421179')",24,39,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1523,41.9775421179,-87.8820336943,41.9797879061,-87.8797879061,41.9752963297,-87.8842794825,41.9797879061,-87.8842794825,41.9752963297,-87.8797879061,"('-87.8820336943', '41.9775421179')",24,39,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
1524,41.9775421179,-87.8775421179,41.9797879061,-87.8752963297,41.9752963297,-87.8797879061,41.9797879061,-87.8797879061,41.9752963297,-87.8752963297,"('-87.8775421179', '41.9775421179')",24,39,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1529,41.9775421179,-87.8550842358,41.9797879061,-87.8528384476,41.9752963297,-87.857330024,41.9797879061,-87.857330024,41.9752963297,-87.8528384476,"('-87.8550842358', '41.9775421179')",24,43,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1530,41.9775421179,-87.8505926594,41.9797879061,-87.8483468712,41.9752963297,-87.8528384476,41.9797879061,-87.8528384476,41.9752963297,-87.8483468712,"('-87.8505926594', '41.9775421179')",24,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1531,41.9775421179,-87.846101083,41.9797879061,-87.8438552948,41.9752963297,-87.8483468712,41.9797879061,-87.8483468712,41.9752963297,-87.8438552948,"('-87.846101083', '41.9775421179')",24,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0
1532,41.9775421179,-87.8416095065,41.9797879061,-87.8393637183,41.9752963297,-87.8438552948,41.9797879061,-87.8438552948,41.9752963297,-87.8393637183,"('-87.8416095065', '41.9775421179')",24,43,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0
1533,41.9775421179,-87.8371179301,41.9797879061,-87.8348721419,41.9752963297,-87.8393637183,41.9797879061,-87.8393637183,41.9752963297,-87.8348721419,"('-87.8371179301', '41.9775421179')",24,43,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,6,0,0
1534,41.9775421179,-87.8326263537,41.9797879061,-87.8303805655,41.9752963297,-87.8348721419,41.9797879061,-87.8348721419,41.9752963297,-87.8303805655,"('-87.8326263537', '41.9775421179')",57,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1536,41.9775421179,-87.8236432009,41.9797879061,-87.8213974126,41.9752963297,-87.8258889891,41.9797879061,-87.8258889891,41.9752963297,-87.8213974126,"('-87.8236432009', '41.9775421179')",57,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,41.9775421179,-87.8191516244,41.9797879061,-87.8169058362,41.9752963297,-87.8213974126,41.9797879061,-87.8213974126,41.9752963297,-87.8169058362,"('-87.8191516244', '41.9775421179')",57,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,41.9775421179,-87.814660048,41.9797879061,-87.8124142598,41.9752963297,-87.8169058362,41.9797879061,-87.8169058362,41.9752963297,-87.8124142598,"('-87.814660048', '41.9775421179')",57,48,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0
1539,41.9775421179,-87.8101684716,41.9797879061,-87.8079226834,41.9752963297,-87.8124142598,41.9797879061,-87.8124142598,41.9752963297,-87.8079226834,"('-87.8101684716', '41.9775421179')",57,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
1540,41.9775421179,-87.8056768952,41.9797879061,-87.803431107,41.9752963297,-87.8079226834,41.9797879061,-87.8079226834,41.9752963297,-87.803431107,"('-87.8056768952', '41.9775421179')",57,48,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,7,0,0
1541,41.9775421179,-87.8011853188,41.9797879061,-87.7989395305,41.9752963297,-87.803431107,41.9797879061,-87.803431107,41.9752963297,-87.7989395305,"('-87.8011853188', '41.9775421179')",57,48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0
1542,41.9775421179,-87.7966937423,41.9797879061,-87.7944479541,41.9752963297,-87.7989395305,41.9797879061,-87.7989395305,41.9752963297,-87.7944479541,"('-87.7966937423', '41.9775421179')",57,48,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,4,0,0
1543,41.9775421179,-87.7922021659,41.9797879061,-87.7899563777,41.9752963297,-87.7944479541,41.9797879061,-87.7944479541,41.9752963297,-87.7899563777,"('-87.7922021659', '41.9775421179')",57,48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1544,41.9775421179,-87.7877105895,41.9797879061,-87.7854648013,41.9752963297,-87.7899563777,41.9797879061,-87.7899563777,41.9752963297,-87.7854648013,"('-87.7877105895', '41.9775421179')",49,42,18,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,2,0,1,1,6,0,0,10,0,0
1545,41.9775421179,-87.7832190131,41.9797879061,-87.7809732249,41.9752963297,-87.7854648013,41.9797879061,-87.7854648013,41.9752963297,-87.7809732249,"('-87.7832190131', '41.9775421179')",49,42,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0
1546,41.9775421179,-87.7787274367,41.9797879061,-87.7764816484,41.9752963297,-87.7809732249,41.9797879061,-87.7809732249,41.9752963297,-87.7764816484,"('-87.7787274367', '41.9775421179')",49,42,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1547,41.9775421179,-87.7742358602,41.9797879061,-87.771990072,41.9752963297,-87.7764816484,41.9797879061,-87.7764816484,41.9752963297,-87.771990072,"('-87.7742358602', '41.9775421179')",49,42,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
1548,41.9775421179,-87.7697442838,41.9797879061,-87.7674984956,41.9752963297,-87.771990072,41.9797879061,-87.771990072,41.9752963297,-87.7674984956,"('-87.7697442838', '41.9775421179')",49,42,12,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,3,0,1,0,4,8,0,0
1549,41.9775421179,-87.7652527074,41.9797879061,-87.7630069192,41.9752963297,-87.7674984956,41.9797879061,-87.7674984956,41.9752963297,-87.7630069192,"('-87.7652527074', '41.9775421179')",49,57,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2,2,0,0,1,0,0
1550,41.9775421179,-87.760761131,41.9797879061,-87.7585153428,41.9752963297,-87.7630069192,41.9797879061,-87.7630069192,41.9752963297,-87.7585153428,"('-87.760761131', '41.9775421179')",49,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,41.9775421179,-87.7562695545,41.9797879061,-87.7540237663,41.9752963297,-87.7585153428,41.9797879061,-87.7585153428,41.9752963297,-87.7540237663,"('-87.7562695545', '41.9775421179')",49,57,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
1552,41.9775421179,-87.7517779781,41.9797879061,-87.7495321899,41.9752963297,-87.7540237663,41.9797879061,-87.7540237663,41.9752963297,-87.7495321899,"('-87.7517779781', '41.9775421179')",50,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
1553,41.9775421179,-87.7472864017,41.9797879061,-87.7450406135,41.9752963297,-87.7495321899,41.9797879061,-87.7495321899,41.9752963297,-87.7450406135,"('-87.7472864017', '41.9775421179')",51,47,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,7,0,0
1554,41.9775421179,-87.7427948253,41.9797879061,-87.7405490371,41.9752963297,-87.7450406135,41.9797879061,-87.7450406135,41.9752963297,-87.7405490371,"('-87.7427948253', '41.9775421179')",51,47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
1555,41.9775421179,-87.7383032489,41.9797879061,-87.7360574607,41.9752963297,-87.7405490371,41.9797879061,-87.7405490371,41.9752963297,-87.7360574607,"('-87.7383032489', '41.9775421179')",51,47,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1556,41.9775421179,-87.7338116724,41.9797879061,-87.7315658842,41.9752963297,-87.7360574607,41.9797879061,-87.7360574607,41.9752963297,-87.7315658842,"('-87.7338116724', '41.9775421179')",51,47,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0
1557,41.9775421179,-87.729320096,41.9797879061,-87.7270743078,41.9752963297,-87.7315658842,41.9797879061,-87.7315658842,41.9752963297,-87.7270743078,"('-87.729320096', '41.9775421179')",51,47,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,10,0,0
1558,41.9775421179,-87.7248285196,41.9797879061,-87.7225827314,41.9752963297,-87.7270743078,41.9797879061,-87.7270743078,41.9752963297,-87.7225827314,"('-87.7248285196', '41.9775421179')",51,47,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1559,41.9775421179,-87.7203369432,41.9797879061,-87.718091155,41.9752963297,-87.7225827314,41.9797879061,-87.7225827314,41.9752963297,-87.718091155,"('-87.7203369432', '41.9775421179')",51,47,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0
1560,41.9775421179,-87.7158453668,41.9797879061,-87.7135995786,41.9752963297,-87.718091155,41.9797879061,-87.718091155,41.9752963297,-87.7135995786,"('-87.7158453668', '41.9775421179')",51,47,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,4,6,0,0
1561,41.9775421179,-87.7113537903,41.9797879061,-87.7091080021,41.9752963297,-87.7135995786,41.9797879061,-87.7135995786,41.9752963297,-87.7091080021,"('-87.7113537903', '41.9775421179')",51,47,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,2,7,0,0
1562,41.9775421179,-87.7068622139,41.9797879061,-87.7046164257,41.9752963297,-87.7091080021,41.9797879061,-87.7091080021,41.9752963297,-87.7046164257,"('-87.7068622139', '41.9775421179')",51,47,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,5,0,0
1563,41.9775421179,-87.7023706375,41.9797879061,-87.7001248493,41.9752963297,-87.7046164257,41.9797879061,-87.7046164257,41.9752963297,-87.7001248493,"('-87.7023706375', '41.9775421179')",37,56,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0
1564,41.9775421179,-87.6978790611,41.9797879061,-87.6956332729,41.9752963297,-87.7001248493,41.9797879061,-87.7001248493,41.9752963297,-87.6956332729,"('-87.6978790611', '41.9775421179')",37,56,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0,2,10,0,0
1565,41.9775421179,-87.6933874847,41.9797879061,-87.6911416965,41.9752963297,-87.6956332729,41.9797879061,-87.6956332729,41.9752963297,-87.6911416965,"('-87.6933874847', '41.9775421179')",37,56,24,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,2,2,6,0,2,10,0,0
1566,41.9775421179,-87.6888959082,41.9797879061,-87.68665012,41.9752963297,-87.6911416965,41.9797879061,-87.6911416965,41.9752963297,-87.68665012,"('-87.6888959082', '41.9775421179')",37,54,48,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,6,0,6,11,0,0
1567,41.9775421179,-87.6844043318,41.9797879061,-87.6821585436,41.9752963297,-87.68665012,41.9797879061,-87.68665012,41.9752963297,-87.6821585436,"('-87.6844043318', '41.9775421179')",37,54,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,0
