,All Crime,Assault,Battery,Burglary,Deceptive,Homicide,Latitude,Longitude,Motor,Narcotics,Robbery,Theft,Trespassing,Weapons,lat,lon,coord,Neighborhoods,Beats,Cell Towers,waste_basket,library,grave_yard,fire_station,drinking_water,fountain,pub,bicycle_parking,pharmacy,bar,bank,bicycle_rental,bench,cafe,fuel,fast_food,school,restaurant,place_of_worship,parking,Divvy,Bike Rack,Bus Stop,L Stop,Metra
1589,729,56,118,72,36,1,41.8383032489,-87.6394885676,32,27,28,148,8,7,41.8383032489,-87.6394885676,"('-87.6394885676', '41.8383032489')",83,156,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,5,0,1,10,0,0
1590,695,40,82,54,35,1,41.8383032489,-87.6349969912,48,30,35,158,15,4,41.8383032489,-87.6349969912,"('-87.6349969912', '41.8383032489')",8,156,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0,0
1591,461,58,75,20,26,0,41.8383032489,-87.6305054148,39,21,30,98,17,4,41.8383032489,-87.6305054148,"('-87.6305054148', '41.8383032489')",8,156,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,5,0,0
1592,306,21,56,1,8,1,41.8383032489,-87.6260138384,24,13,21,82,20,6,41.8383032489,-87.6260138384,"('-87.6260138384', '41.8383032489')",31,168,19,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,2,4,0,0,7,0,0
1593,1161,39,111,57,123,1,41.8383032489,-87.6215222619,78,38,63,392,33,3,41.8383032489,-87.6215222619,"('-87.6215222619', '41.8383032489')",31,168,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,1,2,9,0,0
1594,1465,98,392,25,41,1,41.8383032489,-87.6170306855,53,69,83,436,40,12,41.8383032489,-87.6170306855,"('-87.6170306855', '41.8383032489')",31,168,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,6,0,1,8,0,0
1595,414,19,48,17,31,1,41.8383032489,-87.6125391091,41,5,30,125,6,3,41.8383032489,-87.6125391091,"('-87.6125391091', '41.8383032489')",31,168,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,0,0
1596,394,10,45,9,12,0,41.8383032489,-87.6080475327,15,10,15,225,7,2,41.8383032489,-87.6080475327,"('-87.6080475327', '41.8383032489')",31,168,13,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0
1597,23,0,5,0,0,0,41.8338116724,-87.7383032489,2,1,1,11,0,0,41.8338116724,-87.7383032489,"('-87.7383032489', '41.8338116724')",7,166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1598,464,72,131,2,5,0,41.8338116724,-87.7338116724,13,31,0,131,13,7,41.8338116724,-87.7338116724,"('-87.7338116724', '41.8338116724')",7,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1599,166,12,25,8,2,0,41.8338116724,-87.729320096,12,11,7,25,3,2,41.8338116724,-87.729320096,"('-87.729320096', '41.8338116724')",7,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600,465,30,62,52,13,0,41.8338116724,-87.7248285196,48,21,15,81,9,4,41.8338116724,-87.7248285196,"('-87.7248285196', '41.8338116724')",7,166,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0
1601,360,17,46,50,3,1,41.8338116724,-87.7203369432,43,10,16,58,1,3,41.8338116724,-87.7203369432,"('-87.7203369432', '41.8338116724')",7,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1602,170,12,13,6,5,3,41.8338116724,-87.7158453668,32,10,3,42,4,0,41.8338116724,-87.7158453668,"('-87.7158453668', '41.8338116724')",7,165,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1603,4,0,0,1,0,0,41.8338116724,-87.7113537903,0,1,1,1,0,0,41.8338116724,-87.7113537903,"('-87.7113537903', '41.8338116724')",7,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1604,247,16,43,10,8,0,41.8338116724,-87.7068622139,10,37,2,63,6,3,41.8338116724,-87.7068622139,"('-87.7068622139', '41.8338116724')",7,165,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1605,0,0,0,0,0,0,41.8338116724,-87.7023706375,0,0,0,0,0,0,41.8338116724,-87.7023706375,"('-87.7023706375', '41.8338116724')",7,159,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1606,0,0,0,0,0,0,41.8338116724,-87.6978790611,0,0,0,0,0,0,41.8338116724,-87.6978790611,"('-87.6978790611', '41.8338116724')",7,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1607,136,8,18,0,16,1,41.8338116724,-87.6933874847,6,20,2,38,2,5,41.8338116724,-87.6933874847,"('-87.6933874847', '41.8338116724')",7,95,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1608,1,0,0,1,0,0,41.8338116724,-87.6888959082,0,0,0,0,0,0,41.8338116724,-87.6888959082,"('-87.6888959082', '41.8338116724')",79,95,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1609,571,33,77,52,16,0,41.8338116724,-87.6844043318,48,61,10,79,9,9,41.8338116724,-87.6844043318,"('-87.6844043318', '41.8338116724')",80,164,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
1610,746,63,125,62,20,1,41.8338116724,-87.6799127554,63,50,21,95,19,6,41.8338116724,-87.6799127554,"('-87.6799127554', '41.8338116724')",80,164,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,0
1611,751,28,56,25,59,2,41.8338116724,-87.675421179,42,27,14,416,5,3,41.8338116724,-87.675421179,"('-87.675421179', '41.8338116724')",80,164,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,1,8,0,0
1612,534,25,76,53,21,1,41.8338116724,-87.6709296026,57,33,12,93,6,1,41.8338116724,-87.6709296026,"('-87.6709296026', '41.8338116724')",80,164,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,0,4,0,0
1613,688,54,112,58,30,1,41.8338116724,-87.6664380261,40,31,14,134,13,6,41.8338116724,-87.6664380261,"('-87.6664380261', '41.8338116724')",80,164,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
1614,59,2,5,5,1,0,41.8338116724,-87.6619464497,5,1,2,25,7,0,41.8338116724,-87.6619464497,"('-87.6619464497', '41.8338116724')",80,164,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1615,355,17,44,64,14,0,41.8338116724,-87.6574548733,22,6,3,87,9,3,41.8338116724,-87.6574548733,"('-87.6574548733', '41.8338116724')",83,161,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1616,1249,103,253,82,32,1,41.8338116724,-87.6529632969,41,54,15,198,24,14,41.8338116724,-87.6529632969,"('-87.6529632969', '41.8338116724')",83,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,0,0,0
1617,869,80,170,69,21,3,41.8338116724,-87.6484717205,31,55,15,133,17,11,41.8338116724,-87.6484717205,"('-87.6484717205', '41.8338116724')",83,161,7,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,1,1,0,4,2,0,0
1618,1151,104,194,78,60,0,41.8338116724,-87.643980144,49,61,23,255,18,3,41.8338116724,-87.643980144,"('-87.643980144', '41.8338116724')",83,169,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0
1619,617,35,85,76,24,1,41.8338116724,-87.6394885676,39,20,15,150,11,2,41.8338116724,-87.6394885676,"('-87.6394885676', '41.8338116724')",83,169,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0
1620,434,21,71,11,18,0,41.8338116724,-87.6349969912,39,12,25,120,7,2,41.8338116724,-87.6349969912,"('-87.6349969912', '41.8338116724')",8,169,14,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,4,0,0,0
1621,370,12,30,7,58,0,41.8338116724,-87.6305054148,30,6,43,117,11,1,41.8338116724,-87.6305054148,"('-87.6305054148', '41.8338116724')",8,169,48,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,2,0,0
1622,416,15,48,3,23,0,41.8338116724,-87.6260138384,9,26,47,174,31,4,41.8338116724,-87.6260138384,"('-87.6260138384', '41.8338116724')",31,168,34,0,0,0,0,0,2,0,5,0,0,0,1,0,1,0,1,1,1,0,2,1,2,4,2,0
1623,1440,85,265,68,55,1,41.8338116724,-87.6215222619,73,163,83,376,27,8,41.8338116724,-87.6215222619,"('-87.6215222619', '41.8338116724')",31,168,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,2,5,0,0
1624,1773,113,210,16,91,0,41.8338116724,-87.6170306855,45,112,126,773,97,5,41.8338116724,-87.6170306855,"('-87.6170306855', '41.8338116724')",31,168,17,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,5,1,1,5,0,0
1625,950,48,174,33,69,0,41.8338116724,-87.6125391091,73,13,53,251,11,0,41.8338116724,-87.6125391091,"('-87.6125391091', '41.8338116724')",31,168,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0
1626,103,10,22,0,12,0,41.8338116724,-87.6080475327,4,0,5,20,2,0,41.8338116724,-87.6080475327,"('-87.6080475327', '41.8338116724')",31,168,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627,0,0,0,0,0,0,41.829320096,-87.7383032489,0,0,0,0,0,0,41.829320096,-87.7383032489,"('-87.7383032489', '41.829320096')",7,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1628,39,0,0,1,0,0,41.829320096,-87.7338116724,4,4,0,18,1,0,41.829320096,-87.7338116724,"('-87.7338116724', '41.829320096')",7,166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1629,58,3,2,4,0,0,41.829320096,-87.729320096,4,0,0,31,2,0,41.829320096,-87.729320096,"('-87.729320096', '41.829320096')",7,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1630,28,1,1,4,0,0,41.829320096,-87.7248285196,0,3,1,7,4,0,41.829320096,-87.7248285196,"('-87.7248285196', '41.829320096')",7,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1631,9,1,1,0,0,0,41.829320096,-87.7203369432,0,1,0,4,0,0,41.829320096,-87.7203369432,"('-87.7203369432', '41.829320096')",7,166,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,20,1,0,4,0,0,41.829320096,-87.7158453668,4,0,1,4,0,1,41.829320096,-87.7158453668,"('-87.7158453668', '41.829320096')",7,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0
1633,15,0,0,0,1,0,41.829320096,-87.7113537903,0,2,0,5,1,0,41.829320096,-87.7113537903,"('-87.7113537903', '41.829320096')",7,95,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,28,0,2,0,5,0,41.829320096,-87.7068622139,2,1,1,11,2,0,41.829320096,-87.7068622139,"('-87.7068622139', '41.829320096')",7,95,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
1635,252,6,40,12,4,1,41.829320096,-87.7023706375,17,29,19,54,5,4,41.829320096,-87.7023706375,"('-87.7023706375', '41.829320096')",79,95,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
1636,306,14,60,34,11,0,41.829320096,-87.6978790611,26,21,9,43,3,1,41.829320096,-87.6978790611,"('-87.6978790611', '41.829320096')",79,95,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1637,546,43,138,28,17,1,41.829320096,-87.6933874847,39,55,12,77,5,4,41.829320096,-87.6933874847,"('-87.6933874847', '41.829320096')",79,95,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,9,0,0
1638,445,22,72,44,21,1,41.829320096,-87.6888959082,40,21,8,71,10,1,41.829320096,-87.6888959082,"('-87.6888959082', '41.829320096')",79,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1639,1074,75,190,49,45,6,41.829320096,-87.6844043318,72,82,37,256,15,17,41.829320096,-87.6844043318,"('-87.6844043318', '41.829320096')",80,164,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,9,0,0
1640,1142,49,178,66,33,1,41.829320096,-87.6799127554,87,61,40,319,14,9,41.829320096,-87.6799127554,"('-87.6799127554', '41.829320096')",80,164,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,13,2,0
1641,1057,71,186,85,43,0,41.829320096,-87.675421179,56,94,28,220,15,11,41.829320096,-87.675421179,"('-87.675421179', '41.829320096')",80,164,11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,5,0,2,4,0,0
1642,1109,80,199,76,31,0,41.829320096,-87.6709296026,56,103,26,158,17,17,41.829320096,-87.6709296026,"('-87.6709296026', '41.829320096')",80,164,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,4,0,0
1643,827,56,149,77,33,2,41.829320096,-87.6664380261,40,60,24,146,18,6,41.829320096,-87.6664380261,"('-87.6664380261', '41.829320096')",80,164,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,6,0,0
1644,53,5,3,1,3,0,41.829320096,-87.6619464497,3,6,0,18,1,1,41.829320096,-87.6619464497,"('-87.6619464497', '41.829320096')",80,164,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1645,217,22,13,6,9,0,41.829320096,-87.6574548733,21,12,2,81,4,0,41.829320096,-87.6574548733,"('-87.6574548733', '41.829320096')",83,164,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,4,0,0
1646,293,20,27,14,19,0,41.829320096,-87.6529632969,14,25,3,86,6,3,41.829320096,-87.6529632969,"('-87.6529632969', '41.829320096')",83,169,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,3,0,0
1647,522,25,76,50,23,1,41.829320096,-87.6484717205,29,26,4,122,7,0,41.829320096,-87.6484717205,"('-87.6484717205', '41.829320096')",83,169,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,2,4,0,0
1648,977,67,141,74,90,0,41.829320096,-87.643980144,32,39,25,240,14,6,41.829320096,-87.643980144,"('-87.643980144', '41.829320096')",83,169,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,0,0
1649,555,48,85,46,37,2,41.829320096,-87.6394885676,28,19,16,122,8,4,41.829320096,-87.6394885676,"('-87.6394885676', '41.829320096')",83,169,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,4,1,4,9,0,0
1650,553,40,172,4,25,0,41.829320096,-87.6349969912,13,13,9,117,71,3,41.829320096,-87.6349969912,"('-87.6349969912', '41.829320096')",8,169,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5,2,0,0
1651,1548,55,214,15,443,3,41.829320096,-87.6305054148,50,94,120,348,31,10,41.829320096,-87.6305054148,"('-87.6305054148', '41.829320096')",8,169,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,1,8,2,1
1652,1589,134,311,50,121,2,41.829320096,-87.6260138384,57,77,101,442,33,12,41.829320096,-87.6260138384,"('-87.6260138384', '41.829320096')",31,101,12,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,5,1,4,9,0,0
1653,2946,236,609,88,145,3,41.829320096,-87.6215222619,82,471,113,424,124,28,41.829320096,-87.6215222619,"('-87.6215222619', '41.829320096')",31,100,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,8,0,1,7,0,0
1654,1513,107,254,32,193,1,41.829320096,-87.6170306855,54,164,80,323,69,13,41.829320096,-87.6170306855,"('-87.6170306855', '41.829320096')",31,100,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,4,1,2,11,0,0
1655,2663,301,818,68,68,4,41.829320096,-87.6125391091,96,106,62,351,193,26,41.829320096,-87.6125391091,"('-87.6125391091', '41.829320096')",31,100,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,5,0,0
1656,1731,149,503,69,73,4,41.829320096,-87.6080475327,81,64,56,273,60,11,41.829320096,-87.6080475327,"('-87.6080475327', '41.829320096')",38,100,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,9,1,0,4,0,0
1657,46,1,8,0,1,0,41.829320096,-87.6035559562,5,5,5,11,1,1,41.829320096,-87.6035559562,"('-87.6035559562', '41.829320096')",38,100,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1658,0,0,0,0,0,0,41.8248285196,-87.7383032489,0,0,0,0,0,0,41.8248285196,-87.7383032489,"('-87.7383032489', '41.8248285196')",7,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1659,4,0,0,0,1,0,41.8248285196,-87.7338116724,0,0,0,2,0,0,41.8248285196,-87.7338116724,"('-87.7338116724', '41.8248285196')",7,166,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,41.8248285196,-87.729320096,0,0,0,0,0,0,41.8248285196,-87.729320096,"('-87.729320096', '41.8248285196')",7,166,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1661,38,1,5,4,0,0,41.8248285196,-87.7248285196,1,2,1,7,4,1,41.8248285196,-87.7248285196,"('-87.7248285196', '41.8248285196')",7,104,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
1662,8,1,2,3,0,0,41.8248285196,-87.7203369432,0,0,0,1,1,0,41.8248285196,-87.7203369432,"('-87.7203369432', '41.8248285196')",7,102,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1663,44,1,5,0,1,0,41.8248285196,-87.7158453668,8,0,0,16,1,2,41.8248285196,-87.7158453668,"('-87.7158453668', '41.8248285196')",78,102,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1664,337,21,64,41,10,4,41.8248285196,-87.7113537903,27,28,9,42,3,10,41.8248285196,-87.7113537903,"('-87.7113537903', '41.8248285196')",79,95,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0
1665,438,30,114,29,7,0,41.8248285196,-87.7068622139,43,30,6,50,4,9,41.8248285196,-87.7068622139,"('-87.7068622139', '41.8248285196')",79,95,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1666,1012,76,225,53,24,2,41.8248285196,-87.7023706375,76,96,26,125,19,18,41.8248285196,-87.7023706375,"('-87.7023706375', '41.8248285196')",79,95,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
1667,702,45,157,58,8,4,41.8248285196,-87.6978790611,54,63,15,65,15,9,41.8248285196,-87.6978790611,"('-87.6978790611', '41.8248285196')",79,95,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
1668,685,34,123,53,22,1,41.8248285196,-87.6933874847,60,54,14,124,10,3,41.8248285196,-87.6933874847,"('-87.6933874847', '41.8248285196')",79,95,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,8,0,0
1669,847,70,159,52,37,2,41.8248285196,-87.6888959082,64,58,27,173,13,4,41.8248285196,-87.6888959082,"('-87.6888959082', '41.8248285196')",79,95,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,0,2,4,0,0
1670,571,35,119,23,22,1,41.8248285196,-87.6844043318,25,78,19,103,15,5,41.8248285196,-87.6844043318,"('-87.6844043318', '41.8248285196')",80,95,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,12,0,0
1671,310,13,36,4,12,0,41.8248285196,-87.6799127554,13,67,11,85,3,3,41.8248285196,-87.6799127554,"('-87.6799127554', '41.8248285196')",80,164,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
1672,378,27,56,31,16,1,41.8248285196,-87.675421179,18,49,12,76,5,2,41.8248285196,-87.675421179,"('-87.675421179', '41.8248285196')",80,164,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0
1673,890,71,161,69,26,1,41.8248285196,-87.6709296026,50,83,16,138,12,14,41.8248285196,-87.6709296026,"('-87.6709296026', '41.8248285196')",80,164,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0
1674,529,28,73,47,19,1,41.8248285196,-87.6664380261,40,33,11,106,12,9,41.8248285196,-87.6664380261,"('-87.6664380261', '41.8248285196')",80,164,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,7,0,0
1675,137,5,5,6,4,0,41.8248285196,-87.6619464497,21,7,0,69,0,0,41.8248285196,-87.6619464497,"('-87.6619464497', '41.8248285196')",80,164,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
1676,59,2,4,6,0,0,41.8248285196,-87.6574548733,9,2,1,20,2,0,41.8248285196,-87.6574548733,"('-87.6574548733', '41.8248285196')",80,164,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,87,3,7,8,2,0,41.8248285196,-87.6529632969,14,8,1,29,2,0,41.8248285196,-87.6529632969,"('-87.6529632969', '41.8248285196')",83,169,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0
1678,181,3,13,24,3,0,41.8248285196,-87.6484717205,17,5,1,55,17,3,41.8248285196,-87.6484717205,"('-87.6484717205', '41.8248285196')",83,169,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
1679,469,28,61,37,16,1,41.8248285196,-87.643980144,28,21,12,114,11,1,41.8248285196,-87.643980144,"('-87.643980144', '41.8248285196')",83,169,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,3,8,0,0
1680,555,37,60,43,30,3,41.8248285196,-87.6394885676,26,24,18,150,13,4,41.8248285196,-87.6394885676,"('-87.6394885676', '41.8248285196')",83,169,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,11,0,0
1681,1204,119,377,26,44,2,41.8248285196,-87.6349969912,19,78,32,134,107,28,41.8248285196,-87.6349969912,"('-87.6349969912', '41.8248285196')",8,169,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,2,0,0
1682,1058,86,285,18,88,3,41.8248285196,-87.6305054148,32,137,26,94,110,28,41.8248285196,-87.6305054148,"('-87.6305054148', '41.8248285196')",8,169,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0
1683,696,62,131,29,32,2,41.8248285196,-87.6260138384,29,58,27,143,16,1,41.8248285196,-87.6260138384,"('-87.6260138384', '41.8248285196')",31,101,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,8,0,0
1684,2205,234,595,62,52,5,41.8248285196,-87.6215222619,56,173,74,451,70,28,41.8248285196,-87.6215222619,"('-87.6215222619', '41.8248285196')",31,100,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,5,0,3,4,0,0
1685,2146,130,335,40,66,1,41.8248285196,-87.6170306855,78,372,89,565,146,18,41.8248285196,-87.6170306855,"('-87.6170306855', '41.8248285196')",31,100,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,11,0,0
1686,1306,128,240,55,37,4,41.8248285196,-87.6125391091,61,49,47,293,81,7,41.8248285196,-87.6125391091,"('-87.6125391091', '41.8248285196')",31,100,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0
1687,1277,79,251,40,47,1,41.8248285196,-87.6080475327,48,68,58,258,84,19,41.8248285196,-87.6080475327,"('-87.6080475327', '41.8248285196')",38,100,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,2,9,0,0
1688,883,114,156,25,32,1,41.8248285196,-87.6035559562,47,43,16,175,40,8,41.8248285196,-87.6035559562,"('-87.6035559562', '41.8248285196')",38,100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0
1689,129,7,21,2,2,1,41.8248285196,-87.5990643798,3,4,6,62,0,2,41.8248285196,-87.5990643798,"('-87.5990643798', '41.8248285196')",38,103,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1690,57,4,12,1,3,0,41.8203369432,-87.7427948253,4,2,1,18,2,0,41.8203369432,-87.7427948253,"('-87.7427948253', '41.8203369432')",17,166,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
1691,0,0,0,0,0,0,41.8203369432,-87.7383032489,0,0,0,0,0,0,41.8203369432,-87.7383032489,"('-87.7383032489', '41.8203369432')",7,104,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,2,0,0,0,0,0,41.8203369432,-87.7338116724,0,0,0,2,0,0,41.8203369432,-87.7338116724,"('-87.7338116724', '41.8203369432')",7,104,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1693,26,0,3,3,0,0,41.8203369432,-87.729320096,3,0,0,10,0,0,41.8203369432,-87.729320096,"('-87.729320096', '41.8203369432')",78,104,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
