,Latitude,Longitude,Type
14018,41.902995,-87.68929,Bus Stop
14019,41.8651259,-87.61451579,Bus Stop
14020,41.75877555,-87.59311105,Bus Stop
14021,41.70284888,-87.55613199,Bus Stop
14022,41.91787197,-87.6750866,Bus Stop
14023,41.89579646,-87.68915823,Bus Stop
14024,41.84445944,-87.71219631,Bus Stop
14025,41.90229953,-87.7532014,Bus Stop
14026,41.70735929,-87.6148869,Bus Stop
14027,41.65328025,-87.60184656,Bus Stop
14028,41.93776736,-87.82870735,Bus Stop
14029,41.79215507,-87.79635283,Bus Stop
14030,41.87432,-87.658436,Bus Stop
14031,41.75220471,-87.58636168,Bus Stop
14032,41.76039261,-87.59774366,Bus Stop
14033,41.73348518,-87.70237509,Bus Stop
14034,41.97390988,-87.78073092,Bus Stop
14035,41.90362896,-87.6540509,Bus Stop
14036,41.92007825,-87.64867096,Bus Stop
14037,41.8070745,-87.64561713,Bus Stop
14038,41.916017,-87.648535,Bus Stop
14039,41.861798,-87.624121,Bus Stop
14040,41.78104866,-87.69353668,Bus Stop
14041,42.02304138,-87.6995842,Bus Stop
14042,41.71871272,-87.57536351,Bus Stop
14043,41.97934378,-87.77561413,Bus Stop
14044,41.76537293,-87.60506952,Bus Stop
14045,41.910992,-87.738444,Bus Stop
14046,41.78186176,-87.6449548,Bus Stop
14047,41.92623997,-87.72691153,Bus Stop
14048,41.787835,-87.723073,Bus Stop
14049,41.977605,-87.713668,Bus Stop
14050,41.97027606,-87.76235249,Bus Stop
14051,41.90369129,-87.77549268,Bus Stop
14052,41.701568,-87.64277,Bus Stop
14053,41.992091,-87.69938,Bus Stop
14054,41.99650062,-87.78741989,Bus Stop
14055,41.849987,-87.695314,Bus Stop
14056,41.90346329,-87.80578542,Bus Stop
14057,41.892348,-87.676999,Bus Stop
14058,41.7540984,-87.74167274,Bus Stop
14059,42.00102769,-87.70939105,Bus Stop
14060,41.830161,-87.680229,Bus Stop
14061,41.78919883,-87.61585296,Bus Stop
14062,41.77758302,-87.7739899,Bus Stop
14063,42.006726,-87.699869,Bus Stop
14064,41.76694118,-87.65424516,Bus Stop
14065,41.73963043,-87.65351406,Bus Stop
14066,41.97020199,-87.84662757,Bus Stop
14067,41.80039494,-87.61621334,Bus Stop
14068,41.91169701,-87.74017967,Bus Stop
14069,42.00916872,-87.82636941,Bus Stop
14070,41.89648615,-87.78505064,Bus Stop
14071,41.970189,-87.650021,Bus Stop
14072,41.79422663,-87.61603596,Bus Stop
14073,41.71139105,-87.72119748,Bus Stop
14074,41.97761648,-87.72838448,Bus Stop
14075,42.02665914,-87.699609,Bus Stop
14076,41.93337526,-87.71428417,Bus Stop
14077,42.00458322,-87.81891211,Bus Stop
14078,42.05372376,-87.67733964,Bus Stop
14079,41.82028471,-87.64592815,Bus Stop
14080,41.77811252,-87.75535565,Bus Stop
14081,41.97589979,-87.70292765,Bus Stop
14082,41.87324864,-87.74082431,Bus Stop
14083,41.75969892,-87.65134782,Bus Stop
14084,41.91719113,-87.72880241,Bus Stop
14085,41.74061396,-87.5758378,Bus Stop
14086,41.85842163,-87.67609751,Bus Stop
14087,41.95991262,-87.79430097,Bus Stop
14088,41.76360531,-87.60564557,Bus Stop
14089,41.67893881,-87.54018287,Bus Stop
14090,41.97347698,-87.72826651,Bus Stop
14091,41.65377072,-87.54724527,Bus Stop
14092,41.877671,-87.774613,Bus Stop
14093,41.84955024,-87.63854382,Bus Stop
14094,42.05519909,-87.73112048,Bus Stop
14095,41.75596989,-87.6577963,Bus Stop
14096,42.04087391,-87.75047178,Bus Stop
14097,41.6890275,-87.61317983,Bus Stop
14098,41.664935,-87.641385,Bus Stop
14099,42.04822046,-87.69882993,Bus Stop
14100,41.70369159,-87.60724793,Bus Stop
14101,41.76410682,-87.74154304,Bus Stop
14102,41.99715788,-87.71150524,Bus Stop
14103,41.915599,-87.697064,Bus Stop
14104,41.6910758,-87.71925311,Bus Stop
14105,41.73951366,-87.65335207,Bus Stop
14106,41.87334431,-87.73746946,Bus Stop
14107,41.8454583,-87.6397758,Bus Stop
14108,41.89593758,-87.67991996,Bus Stop
14109,41.93919721,-87.72204995,Bus Stop
14110,41.93137197,-87.76369628,Bus Stop
14111,41.75875426,-87.5963908,Bus Stop
14112,41.82309974,-87.6825541,Bus Stop
14113,41.78658736,-87.68098484,Bus Stop
14114,41.95284532,-87.79371363,Bus Stop
14115,41.909795,-87.740453,Bus Stop
14116,41.944807,-87.832846,Bus Stop
14117,41.97851729,-87.68952073,Bus Stop
14118,42.06453,-87.72576,Bus Stop
14119,41.72571976,-87.59971124,Bus Stop
14120,41.95245651,-87.81723077,Bus Stop
14121,42.05516421,-87.7276296,Bus Stop
14122,41.70267957,-87.53781907,Bus Stop
14123,41.80777993,-87.72612828,Bus Stop
14124,41.83051918,-87.65943016,Bus Stop
14125,41.73674995,-87.59308252,Bus Stop
14126,41.70584578,-87.71856286,Bus Stop
14127,41.77398678,-87.77862837,Bus Stop
14128,41.77411806,-87.77150964,Bus Stop
14129,41.94582218,-87.76440121,Bus Stop
14130,41.7801717,-87.74215378,Bus Stop
14131,41.80389695,-87.74290305,Bus Stop
14132,41.79413492,-87.66237626,Bus Stop
14133,41.70633394,-87.55907698,Bus Stop
14134,41.95272912,-87.81207829,Bus Stop
14135,41.67754774,-87.6650491,Bus Stop
14136,41.74934871,-87.7363478,Bus Stop
14137,41.9095475,-87.75838061,Bus Stop
14138,41.807996,-87.718489,Bus Stop
14139,41.884552,-87.620314,Bus Stop
14140,41.72583962,-87.5995349,Bus Stop
14141,41.65554602,-87.55178723,Bus Stop
14142,42.01734084,-87.70881348,Bus Stop
14143,41.805229,-87.655191,Bus Stop
14144,41.92701162,-87.64150687,Bus Stop
14145,41.97258148,-87.77566077,Bus Stop
14146,41.885332,-87.696485,Bus Stop
14147,41.691073,-87.610374,Bus Stop
14148,41.71707073,-87.6523343,Bus Stop
14149,41.956058,-87.678879,Bus Stop
14150,41.896396,-87.655775,Bus Stop
14151,41.96846764,-87.78813034,Bus Stop
14152,41.941883,-87.649395,Bus Stop
14153,41.80067267,-87.73059118,Bus Stop
14154,41.71150862,-87.65436772,Bus Stop
14155,42.05888868,-87.71782308,Bus Stop
14156,41.97796614,-87.77321083,Bus Stop
14157,41.903534,-87.666886,Bus Stop
14158,41.735963,-87.62546,Bus Stop
14159,41.913409,-87.632857,Bus Stop
14160,41.805723,-87.626065,Bus Stop
14161,41.9680992,-87.7134349,Bus Stop
14162,41.85073482,-87.72482802,Bus Stop
14163,41.80099757,-87.72851617,Bus Stop
14164,41.96743333,-87.77734769,Bus Stop
14165,41.87383211,-87.72553092,Bus Stop
14166,41.8769928,-87.62776397,Bus Stop
14167,41.94374757,-87.65362186,Bus Stop
14168,41.77198218,-87.66415839,Bus Stop
14169,41.89573764,-87.71135273,Bus Stop
14170,41.76464864,-87.66392887,Bus Stop
14171,41.750179,-87.66357695,Bus Stop
14172,41.87550381,-87.6470767,Bus Stop
14173,41.79349005,-87.74210996,Bus Stop
14174,41.96518177,-87.6862116,Bus Stop
14175,41.9629133,-87.68490827,Bus Stop
14176,41.95982389,-87.68264568,Bus Stop
14177,41.957548,-87.68122426,Bus Stop
14178,41.95800057,-87.6813639,Bus Stop
14179,41.9500645,-87.67599683,Bus Stop
14180,41.94666809,-87.67364374,Bus Stop
14181,41.94385934,-87.67149175,Bus Stop
14182,41.94128156,-87.66986073,Bus Stop
14183,41.94199039,-87.67018592,Bus Stop
14184,41.93821005,-87.66651348,Bus Stop
14185,41.93578459,-87.66333921,Bus Stop
14186,41.93650399,-87.6641221,Bus Stop
14187,41.93402803,-87.66087582,Bus Stop
14188,41.93465038,-87.66152416,Bus Stop
14189,41.93220422,-87.65835156,Bus Stop
14190,41.93296707,-87.6591617,Bus Stop
14191,41.92700611,-87.65373551,Bus Stop
14192,41.83043656,-87.66522293,Bus Stop
14193,41.83062211,-87.6506883,Bus Stop
14194,41.83081119,-87.64635985,Bus Stop
14195,41.72245576,-87.57152866,Bus Stop
14196,41.72258681,-87.5707395,Bus Stop
14197,41.84142377,-87.6464543,Bus Stop
14198,41.73555019,-87.72130967,Bus Stop
14199,41.84009137,-87.64618885,Bus Stop
14200,41.84187661,-87.64628081,Bus Stop
14201,41.84521602,-87.63191315,Bus Stop
14202,41.89661351,-87.62791644,Bus Stop
14203,41.89748074,-87.62177876,Bus Stop
14204,41.96332076,-87.78716813,Bus Stop
14205,41.9697379,-87.76505004,Bus Stop
14206,41.91516377,-87.68509156,Bus Stop
14207,41.77416611,-87.65441555,Bus Stop
14208,41.93736614,-87.72722665,Bus Stop
14209,41.75852099,-87.60304842,Bus Stop
14210,41.77655992,-87.78158992,Bus Stop
14211,41.78402821,-87.60287416,Bus Stop
14212,42.01802283,-87.66551305,Bus Stop
14213,41.87784583,-87.63987892,Bus Stop
14214,41.8777454,-87.63986942,Bus Stop
14215,41.87764708,-87.63985173,Bus Stop
14216,41.65901927,-87.61519997,Bus Stop
14217,41.67794172,-87.62524002,Bus Stop
14218,41.79275,-87.757523,Bus Stop
14219,41.77863719,-87.72010307,Bus Stop
14220,41.968024,-87.742962,Bus Stop
14221,41.80863283,-87.6577837,Bus Stop
14222,41.971777,-87.667756,Bus Stop
14223,41.84335,-87.61713,Bus Stop
14224,41.764265,-87.566418,Bus Stop
14225,41.85905154,-87.69557822,Bus Stop
14226,41.92585801,-87.78559993,Bus Stop
14227,41.94470235,-87.73313558,Bus Stop
14228,41.64582677,-87.54267437,Bus Stop
14229,41.993329,-87.821923,Bus Stop
14230,41.79708219,-87.75284268,Bus Stop
14231,41.827399,-87.694803,Bus Stop
14232,41.987273,-87.768329,Bus Stop
14233,41.899361,-87.631386,Bus Stop
14234,41.753217,-87.576067,Bus Stop
14235,42.009494,-87.77212,Bus Stop
14236,42.000128,-87.772719,Bus Stop
14237,42.03091406,-87.68625734,Bus Stop
14238,41.810188,-87.694315,Bus Stop
14239,41.833338,-87.724336,Bus Stop
14240,41.66424472,-87.53978978,Bus Stop
14241,42.03402607,-87.67944272,Bus Stop
14242,41.73264962,-87.72170449,Bus Stop
14243,41.91518572,-87.68477,Bus Stop
14244,42.06221171,-87.6971884,Bus Stop
14245,41.72916295,-87.61437235,Bus Stop
14246,41.75847015,-87.64430328,Bus Stop
14247,41.95995709,-87.80730873,Bus Stop
14248,41.799243,-87.693905,Bus Stop
14249,41.74969198,-87.5759888,Bus Stop
14250,41.69144563,-87.71354751,Bus Stop
14251,41.77838248,-87.74708624,Bus Stop
14252,41.914713,-87.67748,Bus Stop
14253,41.9678884,-87.76756553,Bus Stop
14254,41.89125052,-87.64814714,Bus Stop
14255,41.77193741,-87.56652865,Bus Stop
14256,41.9452661,-87.81173804,Bus Stop
14257,41.84431097,-87.72608652,Bus Stop
14258,41.780548,-87.597613,Bus Stop
14259,41.77315598,-87.60804185,Bus Stop
14260,42.02629176,-87.7303185,Bus Stop
14261,41.90989259,-87.73391254,Bus Stop
14262,41.75824295,-87.62792736,Bus Stop
14263,41.85045949,-87.80549152,Bus Stop
14264,41.78059651,-87.5945291,Bus Stop
14265,41.93969064,-87.67376925,Bus Stop
14266,41.862083,-87.627442,Bus Stop
14267,41.94362431,-87.73115219,Bus Stop
14268,41.73166073,-87.70223305,Bus Stop
14269,41.98554967,-87.74816207,Bus Stop
14270,41.93995346,-87.64692439,Bus Stop
14271,41.924243,-87.741612,Bus Stop
14272,41.96811322,-87.73058165,Bus Stop
14273,41.9611,-87.710804,Bus Stop
14274,41.92473347,-87.69543663,Bus Stop
14275,41.94543957,-87.79363422,Bus Stop
14276,41.7935634,-87.66678084,Bus Stop
14277,41.85083714,-87.76901519,Bus Stop
14278,41.77994977,-87.62368873,Bus Stop
14279,41.87695725,-87.76975039,Bus Stop
14280,41.961485,-87.672528,Bus Stop
14281,41.78375723,-87.61913036,Bus Stop
14282,41.90899595,-87.7924506,Bus Stop
14283,41.841226,-87.685358,Bus Stop
14284,41.98367954,-87.8390278,Bus Stop
14285,41.87146256,-87.67387251,Bus Stop
14286,41.887978,-87.621979,Bus Stop
14287,41.96901049,-87.65634454,Bus Stop
14288,41.94683298,-87.67622282,Bus Stop
14289,41.902161,-87.758346,Bus Stop
14290,41.989862,-87.745995,Bus Stop
14291,41.881385,-87.668503,Bus Stop
14292,41.961412,-87.677598,Bus Stop
14293,41.89536333,-87.71848853,Bus Stop
14294,41.97814839,-87.65632168,Bus Stop
14295,41.75137793,-87.59072418,Bus Stop
14296,41.73478706,-87.71910687,Bus Stop
14297,41.852151,-87.673503,Bus Stop
14298,41.72994235,-87.5558309,Bus Stop
14299,42.00091979,-87.74828241,Bus Stop
14300,41.76635783,-87.60606079,Bus Stop
14301,41.905617,-87.775552,Bus Stop
14302,41.85714714,-87.72503121,Bus Stop
14303,41.7202509,-87.72145138,Bus Stop
14304,41.74957593,-87.60531584,Bus Stop
14305,41.69652191,-87.66015714,Bus Stop
14306,41.974785,-87.80695,Bus Stop
14307,41.79362305,-87.58773925,Bus Stop
14308,41.78452747,-87.69340781,Bus Stop
14309,41.947775,-87.766883,Bus Stop
14310,41.892911,-87.755448,Bus Stop
14311,42.04403388,-87.68832243,Bus Stop
14312,41.981112,-87.713609,Bus Stop
14313,41.757721,-87.644115,Bus Stop
14314,41.692643,-87.615721,Bus Stop
14315,41.83347354,-87.67244471,Bus Stop
14316,41.95280371,-87.79863043,Bus Stop
14317,41.75171925,-87.57337793,Bus Stop
14318,41.72248191,-87.57901105,Bus Stop
14319,41.85083517,-87.78383409,Bus Stop
14320,42.0471227,-87.68474363,Bus Stop
14321,41.85160866,-87.73111485,Bus Stop
14322,41.78642754,-87.69592897,Bus Stop
14323,41.87163592,-87.66966398,Bus Stop
14324,41.7688193,-87.62642075,Bus Stop
14325,41.90111858,-87.71343823,Bus Stop
14326,41.89603074,-87.67449,Bus Stop
14327,41.73278586,-87.74165412,Bus Stop
14328,41.70818,-87.56311,Bus Stop
14329,41.925326,-87.660272,Bus Stop
14330,41.97620067,-87.67193428,Bus Stop
14331,41.88691336,-87.7453863,Bus Stop
14332,41.9687796,-87.70839889,Bus Stop
14333,41.77156188,-87.70283926,Bus Stop
14334,41.891002,-87.61786,Bus Stop
14335,42.00776964,-87.67016858,Bus Stop
14336,41.96880374,-87.66919193,Bus Stop
14337,41.8660322,-87.72981934,Bus Stop
14338,41.75192184,-87.54832787,Bus Stop
14339,41.83672961,-87.72569191,Bus Stop
14340,41.89648134,-87.77526764,Bus Stop
14341,41.80041925,-87.74312265,Bus Stop
14342,41.71869185,-87.72141196,Bus Stop
14343,41.99261,-87.765632,Bus Stop
14344,41.81907734,-87.64101939,Bus Stop
14345,41.80510279,-87.71862801,Bus Stop
14346,41.86728699,-87.62711056,Bus Stop
14347,42.01946584,-87.68974434,Bus Stop
14348,41.7585108,-87.60562396,Bus Stop
14349,41.70665455,-87.66220164,Bus Stop
14350,41.93184265,-87.71727676,Bus Stop
14351,41.80767175,-87.7334565,Bus Stop
14352,41.85874081,-87.72993695,Bus Stop
14353,41.95382548,-87.70763181,Bus Stop
14354,41.87780698,-87.65169869,Bus Stop
14355,41.96809559,-87.7330613,Bus Stop
14356,41.97568143,-87.70886637,Bus Stop
14357,41.87691497,-87.73515882,Bus Stop
14358,41.787301,-87.62568512,Bus Stop
14359,41.90383902,-87.63122129,Bus Stop
14360,41.93999079,-87.64405969,Bus Stop
14361,41.86903288,-87.676481,Bus Stop
14362,41.958202,-87.65472373,Bus Stop
14363,41.880313,-87.774043,Bus Stop
14364,41.73548266,-87.66320433,Bus Stop
14365,41.94623083,-87.74718329,Bus Stop
14366,41.99759215,-87.80771625,Bus Stop
14367,41.88698695,-87.76519646,Bus Stop
14368,41.866475,-87.693527,Bus Stop
14369,42.04844635,-87.6886345,Bus Stop
14370,41.95202028,-87.83438497,Bus Stop
14371,41.94658833,-87.70547852,Bus Stop
14372,41.95346923,-87.73412652,Bus Stop
14373,42.05517523,-87.72522635,Bus Stop
14374,41.78578344,-87.73037511,Bus Stop
14375,41.69215301,-87.65463149,Bus Stop
14376,41.69135866,-87.71776021,Bus Stop
14377,41.86566632,-87.76416931,Bus Stop
14378,41.70277418,-87.53035522,Bus Stop
14379,41.721497,-87.647873,Bus Stop
14380,41.97573606,-87.71588493,Bus Stop
14381,41.8766768,-87.75782934,Bus Stop
14382,41.93809664,-87.80413667,Bus Stop
14383,41.7771518,-87.81047141,Bus Stop
14384,41.793596,-87.701201,Bus Stop
14385,42.04847951,-87.6950793,Bus Stop
14386,41.77940287,-87.67134785,Bus Stop
14387,41.80882129,-87.65283263,Bus Stop
14388,41.77331117,-87.59434728,Bus Stop
14389,41.77321198,-87.60323604,Bus Stop
14390,41.70691478,-87.64998523,Bus Stop
14391,41.750665,-87.646268,Bus Stop
14392,41.94694515,-87.65641918,Bus Stop
14393,41.79490392,-87.76708396,Bus Stop
14394,41.721371,-87.64209884,Bus Stop
14395,41.72177353,-87.64308849,Bus Stop
14396,41.75987317,-87.56069228,Bus Stop
14397,41.75911258,-87.5614829,Bus Stop
14398,41.75899254,-87.56130701,Bus Stop
14399,41.83827753,-87.63270637,Bus Stop
14400,41.83812746,-87.63303766,Bus Stop
14401,41.83802385,-87.65123113,Bus Stop
14402,41.89472904,-87.63128779,Bus Stop
14403,41.83798903,-87.65916095,Bus Stop
14404,41.84009064,-87.66138972,Bus Stop
14405,41.83367283,-87.61538804,Bus Stop
14406,41.83117447,-87.62641649,Bus Stop
14407,41.83840805,-87.62357753,Bus Stop
14408,41.83811826,-87.62683122,Bus Stop
14409,41.83841347,-87.61361131,Bus Stop
14410,41.83828669,-87.62311913,Bus Stop
14411,41.9201721,-87.64847572,Bus Stop
14412,41.685588,-87.6115,Bus Stop
14413,41.98832643,-87.66762489,Bus Stop
14414,41.83800762,-87.64369707,Bus Stop
14415,41.83810709,-87.637604,Bus Stop
14416,41.83815873,-87.64163487,Bus Stop
14417,41.7842986,-87.60590701,Bus Stop
14418,41.83812435,-87.6441429,Bus Stop
14419,41.8086689,-87.66522879,Bus Stop
14420,41.80853795,-87.66467141,Bus Stop
14421,41.92812539,-87.71228191,Bus Stop
14422,41.92119521,-87.7119205,Bus Stop
14423,41.93858087,-87.76135501,Bus Stop
14424,41.9395481,-87.67564087,Bus Stop
14425,41.72609655,-87.58019508,Bus Stop
14426,41.87672858,-87.75353528,Bus Stop
14427,41.71834278,-87.6039536,Bus Stop
14428,41.817443,-87.645664,Bus Stop
14429,41.73394601,-87.55126926,Bus Stop
14430,41.970134,-87.713342,Bus Stop
14431,41.89677,-87.745765,Bus Stop
14432,41.940176,-87.776206,Bus Stop
14433,41.97794347,-87.6681398,Bus Stop
14434,41.869908,-87.710586,Bus Stop
14435,41.67612606,-87.62036492,Bus Stop
14436,42.02358516,-87.68517814,Bus Stop
14437,42.05823934,-87.67692648,Bus Stop
14438,42.02337423,-87.69000548,Bus Stop
14439,41.729668,-87.64332,Bus Stop
14440,41.896666,-87.755562,Bus Stop
14441,41.71744457,-87.65198458,Bus Stop
14442,41.91196,-87.711808,Bus Stop
14443,41.79705522,-87.74300665,Bus Stop
14444,41.91602019,-87.67005417,Bus Stop
14445,41.91046366,-87.67513397,Bus Stop
14446,41.74462872,-87.54912701,Bus Stop
14447,41.95350641,-87.73151277,Bus Stop
14448,41.7939632,-87.64105011,Bus Stop
14449,41.68246047,-87.62056363,Bus Stop
14450,41.78665118,-87.66692916,Bus Stop
14451,41.93819843,-87.79083661,Bus Stop
14452,41.923512,-87.799018,Bus Stop
14453,41.80825729,-87.69186697,Bus Stop
14454,41.960511,-87.759948,Bus Stop
14455,41.76422866,-87.70761229,Bus Stop
14456,41.992912,-87.748266,Bus Stop
14457,41.734942,-87.604873,Bus Stop
14458,41.7191852,-87.55112274,Bus Stop
14459,41.950136,-87.712729,Bus Stop
14460,42.00455898,-87.71155936,Bus Stop
14461,41.89662399,-87.76537743,Bus Stop
14462,41.88193682,-87.63902414,Bus Stop
14463,41.888361,-87.624931,Bus Stop
14464,41.87952383,-87.63699667,Bus Stop
14465,41.883084,-87.639976,Bus Stop
14466,41.8830651,-87.64260973,Bus Stop
14467,41.884327,-87.635278,Bus Stop
14468,41.75872689,-87.59788753,Bus Stop
14469,41.93209834,-87.70975549,Bus Stop
14470,42.02633136,-87.7489762,Bus Stop
14471,41.94681107,-87.68570343,Bus Stop
14472,41.94678891,-87.6893875,Bus Stop
14473,41.95229547,-87.82926462,Bus Stop
14474,42.01823063,-87.68975956,Bus Stop
14475,41.77921923,-87.69085251,Bus Stop
14476,41.96854375,-87.70591784,Bus Stop
14477,41.87157022,-87.67367126,Bus Stop
14478,41.85760308,-87.68331532,Bus Stop
14479,41.981744,-87.668502,Bus Stop
14480,42.01689019,-87.69030187,Bus Stop
14481,41.89503504,-87.75309924,Bus Stop
14482,41.749838,-87.707083,Bus Stop
14483,41.95565847,-87.80326948,Bus Stop
14484,42.04845372,-87.69908004,Bus Stop
14485,41.93439901,-87.71629614,Bus Stop
14486,41.740133,-87.62556,Bus Stop
14487,41.99403709,-87.71351456,Bus Stop
14488,41.94623548,-87.74441595,Bus Stop
14489,41.72614412,-87.5777266,Bus Stop
14490,41.77915783,-87.69568846,Bus Stop
14491,41.85144223,-87.74161484,Bus Stop
14492,41.94686846,-87.68085903,Bus Stop
14493,41.691535,-87.698479,Bus Stop
14494,41.85798216,-87.64840276,Bus Stop
14495,41.84345816,-87.64146138,Bus Stop
14496,41.740589,-87.702066,Bus Stop
14497,41.92023618,-87.63546921,Bus Stop
14498,41.89958609,-87.80526772,Bus Stop
14499,41.95438099,-87.65703653,Bus Stop
14500,41.91780069,-87.67167962,Bus Stop
14501,41.960921,-87.725482,Bus Stop
14502,41.68532545,-87.61690713,Bus Stop
14503,41.99769997,-87.68752725,Bus Stop
14504,41.8910884,-87.64984684,Bus Stop
14505,41.91817724,-87.64613634,Bus Stop
14506,41.6571,-87.6023,Bus Stop
14507,41.91456177,-87.78504379,Bus Stop
14508,41.668578,-87.64149,Bus Stop
14509,41.72425349,-87.55103018,Bus Stop
14510,41.81473613,-87.64559867,Bus Stop
14511,41.778677,-87.717934,Bus Stop
14512,41.90915677,-87.77517194,Bus Stop
14513,41.70707122,-87.62590551,Bus Stop
14514,41.96838336,-87.78555756,Bus Stop
14515,41.93208883,-87.69041531,Bus Stop
14516,41.8774236,-87.69165753,Bus Stop
14517,41.968148,-87.72569382,Bus Stop
14518,41.99048055,-87.68713332,Bus Stop
14519,41.79372224,-87.65689232,Bus Stop
14520,41.9161,-87.670146,Bus Stop
14521,42.00550567,-87.6661253,Bus Stop
14522,41.90904631,-87.64812872,Bus Stop
14523,41.91304604,-87.72633604,Bus Stop
14524,41.72807599,-87.57529618,Bus Stop
14525,41.93855266,-87.75924093,Bus Stop
14526,41.873469,-87.718216,Bus Stop
14527,41.86676743,-87.66409989,Bus Stop
14528,41.90347183,-87.65423416,Bus Stop
14529,41.95195466,-87.83641751,Bus Stop
14530,42.06421507,-87.69805281,Bus Stop
14531,41.765582,-87.618672,Bus Stop
14532,41.72634465,-87.55671494,Bus Stop
14533,41.77915014,-87.80116654,Bus Stop
14534,41.935923,-87.71879,Bus Stop
14535,41.64867603,-87.54005633,Bus Stop
14536,41.91236489,-87.76570988,Bus Stop
14537,41.95564338,-87.80740212,Bus Stop
14538,42.02039986,-87.6902606,Bus Stop
14539,42.001423,-87.66086,Bus Stop
14540,41.70821781,-87.56457453,Bus Stop
14541,41.71662082,-87.60453801,Bus Stop
14542,41.81470903,-87.64578778,Bus Stop
14543,41.914774,-87.638762,Bus Stop
14544,41.84645716,-87.67577552,Bus Stop
14545,41.72688798,-87.61434405,Bus Stop
14546,41.97914442,-87.79752312,Bus Stop
14547,41.78711844,-87.6359238,Bus Stop
14548,41.952948,-87.779346,Bus Stop
14549,41.69161184,-87.69098688,Bus Stop
14550,41.801129,-87.676973,Bus Stop
14551,41.96820274,-87.80489248,Bus Stop
14552,41.91090304,-87.64593024,Bus Stop
14553,41.975505,-87.724697,Bus Stop
14554,41.945053,-87.824261,Bus Stop
14555,41.77407966,-87.77390276,Bus Stop
14556,41.95262497,-87.65416813,Bus Stop
14557,41.79379136,-87.65203356,Bus Stop
14558,41.68495476,-87.64464348,Bus Stop
14559,41.70682513,-87.6453585,Bus Stop
14560,41.758947,-87.565232,Bus Stop
14561,41.75977394,-87.55865987,Bus Stop
14562,42.005275,-87.769939,Bus Stop
14563,41.92871188,-87.64241956,Bus Stop
14564,41.82189121,-87.69134056,Bus Stop
14565,42.01889847,-87.74779217,Bus Stop
14566,41.9879643,-87.79137666,Bus Stop
14567,41.943528,-87.807006,Bus Stop
14568,41.79486326,-87.60735135,Bus Stop
14569,41.752513,-87.63364,Bus Stop
14570,41.803783,-87.630722,Bus Stop
14571,41.94524859,-87.80932334,Bus Stop
14572,41.72166463,-87.63585239,Bus Stop
14573,41.76455308,-87.6954181,Bus Stop
14574,41.90517029,-87.72375684,Bus Stop
14575,41.91067122,-87.66016808,Bus Stop
14576,41.88561091,-87.64268352,Bus Stop
14577,41.93291738,-87.648925,Bus Stop
14578,41.98531403,-87.69914345,Bus Stop
14579,41.805625,-87.703835,Bus Stop
14580,41.900644,-87.624008,Bus Stop
14581,41.939953,-87.644332,Bus Stop
14582,41.92368974,-87.77560955,Bus Stop
14583,41.67731122,-87.67681591,Bus Stop
14584,41.89119099,-87.65241878,Bus Stop
14585,41.87755894,-87.69097077,Bus Stop
14586,42.0643727,-87.69376028,Bus Stop
14587,41.72636177,-87.56322112,Bus Stop
14588,41.70277166,-87.52829283,Bus Stop
14589,41.68428418,-87.70287748,Bus Stop
14590,41.95319059,-87.77424121,Bus Stop
14591,41.79381808,-87.61298669,Bus Stop
14592,41.73480843,-87.72858461,Bus Stop
14593,42.06457429,-87.71501161,Bus Stop
14594,41.77816649,-87.75925419,Bus Stop
14595,41.70677913,-87.66035997,Bus Stop
14596,41.73524094,-87.70768603,Bus Stop
14597,41.79481598,-87.61831007,Bus Stop
14598,41.793913,-87.685898,Bus Stop
14599,41.87496738,-87.70608349,Bus Stop
14600,41.97852497,-87.84299182,Bus Stop
14601,41.76843598,-87.67952142,Bus Stop
14602,41.90927935,-87.7815632,Bus Stop
14603,41.93827759,-87.79319356,Bus Stop
14604,41.881548,-87.66449,Bus Stop
14605,41.78417286,-87.60102238,Bus Stop
14606,41.84571655,-87.62213249,Bus Stop
14607,41.77386517,-87.79570594,Bus Stop
14608,41.69244443,-87.63986531,Bus Stop
14609,41.916106,-87.671369,Bus Stop
14610,41.74472137,-87.55134126,Bus Stop
14611,42.05552451,-87.71751982,Bus Stop
14612,41.90910983,-87.78090532,Bus Stop
14613,41.72101431,-87.66803752,Bus Stop
14614,41.7223033,-87.58174955,Bus Stop
14615,41.73601241,-87.63650901,Bus Stop
14616,41.96666995,-87.82637998,Bus Stop
14617,41.96628915,-87.84606577,Bus Stop
14618,41.77832621,-87.74450471,Bus Stop
14619,41.75126746,-87.60281387,Bus Stop
14620,42.01195091,-87.7868458,Bus Stop
14621,41.79306417,-87.7306153,Bus Stop
14622,41.74978618,-87.69514481,Bus Stop
14623,41.87563471,-87.67630379,Bus Stop
14624,41.836282,-87.626432,Bus Stop
14625,41.913512,-87.711714,Bus Stop
14626,41.71533462,-87.55085326,Bus Stop
14627,41.88811093,-87.78297986,Bus Stop
14628,41.89087679,-87.66971472,Bus Stop
14629,41.99752053,-87.69734596,Bus Stop
14630,41.7779436,-87.76425476,Bus Stop
14631,41.95304878,-87.76955111,Bus Stop
14632,41.91022365,-87.68975556,Bus Stop
14633,41.92293105,-87.69726743,Bus Stop
14634,41.81648775,-87.63138443,Bus Stop
14635,41.95090892,-87.65960134,Bus Stop
14636,41.94420931,-87.73210119,Bus Stop
