,RackID,Address,Ward,Community Area,Community Name,TotInstall,Latitude,Longitude,Historical,F12,F13,LOCATION
4447,3908,6401 S Stony Island Ave,5,42,Woodlawn,1,41.77857,-87.586229,1,41.77857,-87.586229,"(41.778570, -87.586229)"
4448,2281,6402 N Central Ave,41,12,Forest Glen,2,41.99746,-87.763886,1,41.99746,-87.763886,"(41.997460, -87.763886)"
4449,2895,6402 N Glenwood Ave,40,1,Rogers Park,3,41.998364,-87.66566,1,41.998364,-87.66566,"(41.998364, -87.665660)"
4450,6943,6403 S Halsted St,20,68,Englewood,2,41.777436,-87.644535,0,41.777436,-87.644535,"(41.777436, -87.644535)"
4451,2084,6405 N Ashland Ave,40,1,Rogers Park,1,41.998297,-87.670317,1,41.998297,-87.670317,"(41.998297, -87.670317)"
4452,3120,6405 N Kinzua Ave,41,12,Forest Glen,3,41.9976,-87.765159,1,41.9976,-87.765159,"(41.997600, -87.765159)"
4453,4747,6405 S Kedzie Ave,15,66,Chicago Lawn,1,41.776985,-87.702916,1,41.776985,-87.702916,"(41.776985, -87.702916)"
4454,3419,641 S Michigan Ave,2,32,Loop,1,41.873959,-87.624067,1,41.873959,-87.624067,"(41.873959, -87.624067)"
4455,1456,641 W 63rd St,20,68,Englewood,1,41.778741,-87.641585,1,41.778741,-87.641585,"(41.778741, -87.641585)"
4456,1457,641 W 63rd St,20,68,Englewood,1,41.778741,-87.641585,1,41.778741,-87.641585,"(41.778741, -87.641585)"
4457,2532,6410 S Dante Ave,20,42,Woodlawn,1,41.778637,-87.589729,1,41.778637,-87.589729,"(41.778637, -87.589729)"
4458,2290,6411 S Central Ave,13,64,Clearing,1,41.775899,-87.761434,1,41.775899,-87.761434,"(41.775899, -87.761434)"
4459,4537,6412 N Northwest Highway Hwy,41,9,Edison Park,1,41.997185,-87.807251,1,41.997185,-87.807251,"(41.997185, -87.807251)"
4460,2279,6414 N Central Ave,41,12,Forest Glen,3,41.997633,-87.763888,1,41.997633,-87.763888,"(41.997633, -87.763888)"
4461,4113,6418 S Western Ave,15,66,Chicago Lawn,1,41.777002,-87.683762,1,41.777002,-87.683762,"(41.777002, -87.683762)"
4462,4133,6418 S Western Ave,15,66,Chicago Lawn,1,41.777002,-87.683762,1,41.777002,-87.683762,"(41.777002, -87.683762)"
4463,4780,642 W Deming Pl,43,7,Lincoln Park,2,41.92799,-87.645151,1,41.92799,-87.645151,"(41.927990, -87.645151)"
4464,2077,6420 N Ashland Ave,40,1,Rogers Park,1,41.998684,-87.670646,1,41.998684,-87.670646,"(41.998684, -87.670646)"
4465,2877,6420 W Fullerton Ave,36,19,Belmont Cragin,1,41.923739,-87.785835,1,41.923739,-87.785835,"(41.923739, -87.785835)"
4466,4735,6424 S Pulaski Rd,13,65,West Lawn,1,41.776377,-87.722874,1,41.776377,-87.722874,"(41.776377, -87.722874)"
4467,7247,6425 W 63rd St,23,64,Clearing,1,41.777546,-87.781832,0,41.777546,-87.781832,"(41.777546, -87.781832)"
4468,3825,6429 N Sheridan Rd,49,1,Rogers Park,1,41.999534,-87.660495,1,41.999534,-87.660495,"(41.999534, -87.660495)"
4469,3839,6433 N Sheridan Rd,49,1,Rogers Park,1,41.99958,-87.660497,1,41.99958,-87.660497,"(41.999580, -87.660497)"
4470,6360,6434 S Ashland Ave,15,67,West Englewood,1,41.776953,-87.66434,1,41.776953,-87.66434,"(41.776953, -87.664340)"
4471,7217,6434 W 63rd St,23,64,Clearing,1,41.77774,-87.782633,0,41.77774,-87.782633,"(41.777740, -87.782633)"
4472,6018,6434 W Belmont Ave,36,17,Dunning,2,41.93839,-87.787442,1,41.93839,-87.787442,"(41.938390, -87.787442)"
4473,6084,6435 N California Ave,50,2,West Ridge,1,41.99826,-87.699481,1,41.99826,-87.699481,"(41.998260, -87.699481)"
4474,2124,6435 W Belmont Ave,36,19,Belmont Cragin,1,41.938201,-87.787415,1,41.938201,-87.787415,"(41.938201, -87.787415)"
4475,2155,644 W Belmont Ave,44,6,Lake View,2,41.940171,-87.646021,1,41.940171,-87.646021,"(41.940171, -87.646021)"
4476,3820,6441 N Sheridan Rd,49,1,Rogers Park,2,41.999672,-87.660502,1,41.999672,-87.660502,"(41.999672, -87.660502)"
4477,3373,645 N McClurg Ct,42,8,Near North Side,2,41.893859,-87.617553,1,41.893859,-87.617553,"(41.893859, -87.617553)"
4478,3420,645 N Michigan Ave,42,8,Near North Side,1,41.893792,-87.624029,1,41.893792,-87.624029,"(41.893792, -87.624029)"
4479,3563,645 W North Ave,27,8,Near North Side,1,41.910832,-87.644802,1,41.910832,-87.644802,"(41.910832, -87.644802)"
4480,2074,6450 N Ashland Ave,40,1,Rogers Park,1,41.99939,-87.670618,1,41.99939,-87.670618,"(41.999390, -87.670618)"
4481,2088,6450 N Ashland Ave,40,1,Rogers Park,1,41.99939,-87.670618,1,41.99939,-87.670618,"(41.999390, -87.670618)"
4482,6560,6450 N California Ave,50,2,West Ridge,2,41.998481,-87.69985,0,41.998481,-87.69985,"(41.998481, -87.699850)"
4483,70,6450 N Central Ave,41,12,Forest Glen,1,41.998262,-87.763663,0,41.998262,-87.763663,"(41.998262, -87.763663)"
4484,6017,6450 N Central Ave,41,12,Forest Glen,3,41.998262,-87.763663,1,41.998262,-87.763663,"(41.998262, -87.763663)"
4485,4246,6450 S Lowe Ave,20,68,Englewood,2,41.777043,-87.640974,1,41.777043,-87.640974,"(41.777043, -87.640974)"
4486,2947,6458 S Halsted St,20,68,Englewood,1,41.777046,-87.644885,1,41.777046,-87.644885,"(41.777046, -87.644885)"
4487,5063,6464 N Clark St,40,1,Rogers Park,3,41.999605,-87.671288,1,41.999605,-87.671288,"(41.999605, -87.671288)"
4488,2580,6465 W Diversey Ave,36,19,Belmont Cragin,3,41.930849,-87.787327,1,41.930849,-87.787327,"(41.930849, -87.787327)"
4489,3019,65 E Illinois St,42,8,Near North Side,2,41.890762,-87.62621,1,41.890762,-87.62621,"(41.890762, -87.626210)"
4490,5442,65 E Wacker Pl,42,32,Loop,1,41.886667,-87.62548,1,41.886667,-87.62548,"(41.886667, -87.625480)"
4491,4011,65 W Wacker Dr,42,32,Loop,1,41.886639,-87.629883,1,41.886639,-87.629883,"(41.886639, -87.629883)"
4492,4488,650 E 91st Pl,6,44,Chatham,2,41.728525,-87.608231,1,41.728525,-87.608231,"(41.728525, -87.608231)"
4493,4976,650 S Clark St,2,32,Loop,1,41.873824,-87.630838,1,41.873824,-87.630838,"(41.873824, -87.630838)"
4494,5934,650 S Clark St,2,32,Loop,4,41.873824,-87.630838,1,41.873824,-87.630838,"(41.873824, -87.630838)"
4495,5935,650 S Clark St,2,32,Loop,4,41.873824,-87.630838,1,41.873824,-87.630838,"(41.873824, -87.630838)"
4496,7128,650 W 63rd St,20,68,Englewood,1,41.779945,-87.641378,0,41.779945,-87.641378,"(41.779945, -87.641378)"
4497,5407,6500 N Sheridan Rd,40,1,Rogers Park,1,42.000507,-87.660743,1,42.000507,-87.660743,"(42.000507, -87.660743)"
4498,3693,6500 S Pulaski Rd,13,65,West Lawn,2,41.774903,-87.72277,1,41.774903,-87.72277,"(41.774903, -87.722770)"
4499,3714,6500 S Pulaski Rd,13,65,West Lawn,2,41.774903,-87.72277,1,41.774903,-87.72277,"(41.774903, -87.722770)"
4500,3718,6500 S Racine Ave,17,67,West Englewood,5,41.77576,-87.654574,1,41.77576,-87.654574,"(41.775760, -87.654574)"
4501,5158,6501 s Promontory Dr,5,42,Woodlawn,1,41.777793,-87.572103,1,41.777793,-87.572103,"(41.777793, -87.572103)"
4502,3172,651 S Lake Shore Dr,2,32,Loop,1,41.872759,-87.616859,1,41.872759,-87.616859,"(41.872759, -87.616859)"
4503,867,651 W Lake St,27,28,Near West Side,1,41.885509,-87.644505,0,41.885509,-87.644505,"(41.885509, -87.644505)"
4504,818,651 W Washington Blvd,27,28,Near West Side,1,41.883013,-87.644722,0,41.883013,-87.644722,"(41.883013, -87.644722)"
4505,6867,651 W Washington Blvd,27,28,Near West Side,1,41.883013,-87.644722,0,41.883013,-87.644722,"(41.883013, -87.644722)"
4506,4168,6520 S Wood St,15,67,West Englewood,2,41.775267,-87.669156,1,41.775267,-87.669156,"(41.775267, -87.669156)"
4507,2987,6525 N Hiawatha Ave,41,12,Forest Glen,1,41.999484,-87.761823,1,41.999484,-87.761823,"(41.999484, -87.761823)"
4508,4348,6525 N Hiawatha Ave,41,12,Forest Glen,4,41.999484,-87.761823,1,41.999484,-87.761823,"(41.999484, -87.761823)"
4509,4349,6525 N Hiawatha Ave,41,12,Forest Glen,4,41.999484,-87.761823,1,41.999484,-87.761823,"(41.999484, -87.761823)"
4510,3830,6525 N Sheridan Rd,49,1,Rogers Park,18,42.000603,-87.660715,1,42.000603,-87.660715,"(42.000603, -87.660715)"
4511,3831,6541 N Sheridan Rd,49,1,Rogers Park,3,42.001132,-87.66056,1,42.001132,-87.66056,"(42.001132, -87.660560)"
4512,4963,6543 S Champlain Ave,20,42,Woodlawn,2,41.775904,-87.609301,1,41.775904,-87.609301,"(41.775904, -87.609301)"
4513,3004,6545 W Hurlbut St,41,10,Norwood Park,2,41.985459,-87.791743,1,41.985459,-87.791743,"(41.985459, -87.791743)"
4514,4232,6545 W Hurlbut St,41,10,Norwood Park,3,41.985459,-87.791743,1,41.985459,-87.791743,"(41.985459, -87.791743)"
4515,3841,6549 N Sheridan Rd,49,1,Rogers Park,2,42.001358,-87.660624,1,42.001358,-87.660624,"(42.001358, -87.660624)"
4516,3834,6550 N Sheridan Rd,49,1,Rogers Park,1,42.001593,-87.660891,1,42.001593,-87.660891,"(42.001593, -87.660891)"
4517,3822,6558 N Sheridan Rd,49,1,Rogers Park,2,42.001731,-87.660942,1,42.001731,-87.660942,"(42.001731, -87.660942)"
4518,2108,6566 N Avondale Ave,41,9,Edison Park,5,41.999596,-87.815064,1,41.999596,-87.815064,"(41.999596, -87.815064)"
4519,5419,6566 N Avondale Ave,41,9,Edison Park,2,41.999596,-87.815064,1,41.999596,-87.815064,"(41.999596, -87.815064)"
4520,1371,657 W 31st St,11,60,Bridgeport,1,41.837961,-87.643103,1,41.837961,-87.643103,"(41.837961, -87.643103)"
4521,3610,657 W Ohio St,27,24,West Town,3,41.892134,-87.64524,1,41.892134,-87.64524,"(41.892134, -87.645240)"
4522,2411,658 N Clark St,42,8,Near North Side,3,41.894154,-87.631315,1,41.894154,-87.631315,"(41.894154, -87.631315)"
4523,319,658 N Dearborn St,42,8,Near North Side,1,41.894197,-87.629883,0,41.894197,-87.629883,"(41.894197, -87.629883)"
4524,3130,658 N LaSalle Dr,42,8,Near North Side,1,41.894125,-87.632778,1,41.894125,-87.632778,"(41.894125, -87.632778)"
4525,3194,659 S Lake Shore Dr,2,32,Loop,1,41.8727,-87.616857,1,41.8727,-87.616857,"(41.872700, -87.616857)"
4526,3615,6600 N Olmsted Ave,41,9,Edison Park,1,42.000438,-87.814454,1,42.000438,-87.814454,"(42.000438, -87.814454)"
4527,3719,6600 S Racine Ave,17,67,West Englewood,4,41.773933,-87.654525,1,41.773933,-87.654525,"(41.773933, -87.654525)"
4528,3922,6601 S Talman Ave,15,66,Chicago Lawn,3,41.773489,-87.689385,1,41.773489,-87.689385,"(41.773489, -87.689385)"
4529,3826,6604 N Sheridan Rd,49,1,Rogers Park,2,42.002691,-87.660949,1,42.002691,-87.660949,"(42.002691, -87.660949)"
4530,1065,6624 N Clark St,40,1,Rogers Park,1,42.002351,-87.672277,0,42.002351,-87.672277,"(42.002351, -87.672277)"
4531,2187,6631 N Bosworth Ave,40,1,Rogers Park,3,42.002387,-87.669099,1,42.002387,-87.669099,"(42.002387, -87.669099)"
4532,2188,6631 N Bosworth Ave,40,1,Rogers Park,3,42.002387,-87.669099,1,42.002387,-87.669099,"(42.002387, -87.669099)"
4533,3739,6634 W Raven St,41,10,Norwood Park,1,41.993871,-87.792536,1,41.993871,-87.792536,"(41.993871, -87.792536)"
4534,4228,6634 W Raven St,41,10,Norwood Park,3,41.993871,-87.792536,1,41.993871,-87.792536,"(41.993871, -87.792536)"
4535,2525,6639 N Damen Ave,50,2,West Ridge,1,42.002218,-87.6801,1,42.002218,-87.6801,"(42.002218, -87.680100)"
4536,6090,6650 S Pulaski Rd,13,65,West Lawn,2,41.772241,-87.722649,1,41.772241,-87.722649,"(41.772241, -87.722649)"
4537,5974,6657 S Kimbark Ave,5,42,Woodlawn,2,41.774045,-87.594322,1,41.774045,-87.594322,"(41.774045, -87.594322)"
4538,2110,6679 N Avondale Ave,41,9,Edison Park,1,42.001192,-87.817261,1,42.001192,-87.817261,"(42.001192, -87.817261)"
4539,2579,670 W Diversey Pky,44,6,Lake View,1,41.932892,-87.645917,1,41.932892,-87.645917,"(41.932892, -87.645917)"
4540,4347,6700 N Greenview Ave,40,1,Rogers Park,4,42.003775,-87.668287,1,42.003775,-87.668287,"(42.003775, -87.668287)"
4541,3591,6700 N Northwest Highway Hwy,41,9,Edison Park,1,42.002785,-87.816386,1,42.002785,-87.816386,"(42.002785, -87.816386)"
4542,3616,6700 N Olmsted Ave,41,9,Edison Park,2,42.002115,-87.81704,1,42.002115,-87.81704,"(42.002115, -87.817040)"
4543,5163,6700 S Jeffery Blvd,5,43,South Shore,1,41.773259,-87.576664,1,41.773259,-87.576664,"(41.773259, -87.576664)"
4544,3590,6701 N Northwest Highway Hwy,41,9,Edison Park,1,42.002945,-87.816202,1,42.002945,-87.816202,"(42.002945, -87.816202)"
4545,7392,6714 W Belmont Ave,36,17,Dunning,1,41.938315,-87.793848,0,41.938315,-87.793848,"(41.938315, -87.793848)"
4546,2574,6725 W Devon Ave,41,10,Norwood Park,1,41.997078,-87.796029,1,41.997078,-87.796029,"(41.997078, -87.796029)"
4547,2258,6727 S California Ave,15,66,Chicago Lawn,1,41.771244,-87.693016,1,41.771244,-87.693016,"(41.771244, -87.693016)"
4548,3860,6730 S South Shore Dr,5,43,South Shore,1,41.773046,-87.566758,1,41.773046,-87.566758,"(41.773046, -87.566758)"
4549,3840,6736 N Sheridan Rd,49,1,Rogers Park,1,42.00472,-87.660986,1,42.00472,-87.660986,"(42.004720, -87.660986)"
4550,3837,6740 N Sheridan Rd,49,1,Rogers Park,1,42.004765,-87.661038,1,42.004765,-87.661038,"(42.004765, -87.661038)"
4551,3842,6740 N Sheridan Rd,49,1,Rogers Park,4,42.004765,-87.661038,1,42.004765,-87.661038,"(42.004765, -87.661038)"
4552,4959,6741 S Michigan Ave,20,69,Greater Grand Crossing,2,41.772068,-87.621686,1,41.772068,-87.621686,"(41.772068, -87.621686)"
4553,7391,6744 W Belmont Ave,36,17,Dunning,1,41.938302,-87.794798,0,41.938302,-87.794798,"(41.938302, -87.794798)"
4554,480,675 N St. Clair St,42,8,Near North Side,1,41.894482,-87.62257,0,41.894482,-87.62257,"(41.894482, -87.622570)"
4555,4996,6750 S Pulaski Rd,13,65,West Lawn,2,41.770353,-87.72264,1,41.770353,-87.72264,"(41.770353, -87.722640)"
4556,3589,6755 N Northwest Highway Hwy,41,9,Edison Park,2,42.004055,-87.817976,1,42.004055,-87.817976,"(42.004055, -87.817976)"
4557,396,676 N St. Clair St,42,8,Near North Side,1,41.894507,-87.622933,0,41.894507,-87.622933,"(41.894507, -87.622933)"
4558,397,676 N St. Clair St,42,8,Near North Side,2,41.894507,-87.622933,0,41.894507,-87.622933,"(41.894507, -87.622933)"
4559,3882,676 N St. Clair St,42,8,Near North Side,1,41.894507,-87.622933,1,41.894507,-87.622933,"(41.894507, -87.622933)"
4560,3824,6762 N Sheridan Rd,49,1,Rogers Park,1,42.00502,-87.66107,1,42.00502,-87.66107,"(42.005020, -87.661070)"
4561,3593,6783 N Northwest Highway Hwy,41,9,Edison Park,2,42.00441,-87.818454,1,42.00441,-87.818454,"(42.004410, -87.818454)"
4562,2081,6800 N Ashland Blvd,49,1,Rogers Park,1,42.00551,-87.670086,1,42.00551,-87.670086,"(42.005510, -87.670086)"
4563,111,6800 N Sheridan Rd,49,1,Rogers Park,2,42.005657,-87.661079,0,42.005657,-87.661079,"(42.005657, -87.661079)"
4564,3847,6800 N Sheridan Rd,49,1,Rogers Park,1,42.005657,-87.661079,1,42.005657,-87.661079,"(42.005657, -87.661079)"
4565,4961,6800 S Stewart Ave,6,68,Englewood,2,41.768797,-87.634934,1,41.768797,-87.634934,"(41.768797, -87.634934)"
4566,3945,6800 S Tripp Ave,13,65,West Lawn,3,41.76928,-87.728784,1,41.76928,-87.728784,"(41.769280, -87.728784)"
4567,4092,6800 S Wentworth Ave,6,69,Greater Grand Crossing,1,41.770868,-87.630154,1,41.770868,-87.630154,"(41.770868, -87.630154)"
4568,3843,6801 N Sheridan Rd,49,1,Rogers Park,1,42.005689,-87.660793,1,42.005689,-87.660793,"(42.005689, -87.660793)"
4569,4775,6808 N Clark St,49,1,Rogers Park,1,42.005526,-87.673334,1,42.005526,-87.673334,"(42.005526, -87.673334)"
4570,2151,6809 W Belmont Ave,36,18,Montclare,2,41.938022,-87.7961,1,41.938022,-87.7961,"(41.938022, -87.796100)"
4571,3852,6832 N Sheridan Rd,49,1,Rogers Park,1,42.005951,-87.661197,1,42.005951,-87.661197,"(42.005951, -87.661197)"
4572,3560,6835 S Normal Ave,6,68,Englewood,3,41.770076,-87.637086,1,41.770076,-87.637086,"(41.770076, -87.637086)"
4573,4243,6835 S Normal Ave,6,68,Englewood,3,41.770076,-87.637086,1,41.770076,-87.637086,"(41.770076, -87.637086)"
4574,2118,6845 W Belden Ave,36,18,Montclare,1,41.920979,-87.796717,1,41.920979,-87.796717,"(41.920979, -87.796717)"
4575,7246,6859 W Archer Ave,23,56,Garfield Ridge,1,41.792007,-87.793269,0,41.792007,-87.793269,"(41.792007, -87.793269)"
4576,2120,6871 W Belden Ave,36,18,Montclare,1,41.921017,-87.797388,1,41.921017,-87.797388,"(41.921017, -87.797388)"
4577,4675,69 E Madison St,42,32,Loop,1,41.882017,-87.625434,1,41.882017,-87.625434,"(41.882017, -87.625434)"
4578,6169,69 W Washington St,42,32,Loop,3,41.883049,-87.630027,1,41.883049,-87.630027,"(41.883049, -87.630027)"
4579,2898,6900 N Glenwood Ave,49,1,Rogers Park,1,42.006821,-87.666253,1,42.006821,-87.666253,"(42.006821, -87.666253)"
4580,4546,6901 S Fairfield Ave,18,66,Chicago Lawn,1,41.768082,-87.691727,1,41.768082,-87.691727,"(41.768082, -87.691727)"
4581,2421,6907 N Clark St,49,1,Rogers Park,1,42.006869,-87.673273,1,42.006869,-87.673273,"(42.006869, -87.673273)"
4582,7220,6908 W Archer Ave,23,56,Garfield Ridge,1,41.792258,-87.794386,0,41.792258,-87.794386,"(41.792258, -87.794386)"
4583,2897,6912 N Glenwood Ave,49,1,Rogers Park,1,42.007099,-87.666291,1,42.007099,-87.666291,"(42.007099, -87.666291)"
4584,3906,6921 S Stony Island Ave,5,43,South Shore,1,41.769269,-87.585782,1,41.769269,-87.585782,"(41.769269, -87.585782)"
4585,2422,6931 N Clark St,49,1,Rogers Park,2,42.00746,-87.673417,1,42.00746,-87.673417,"(42.007460, -87.673417)"
4586,1998,6935 W Addison St,36,17,Dunning,1,41.945273,-87.799326,1,41.945273,-87.799326,"(41.945273, -87.799326)"
4587,7390,6936 W Diversey Ave,36,18,Montclare,1,41.93098,-87.79944,0,41.93098,-87.79944,"(41.930980, -87.799440)"
4588,4554,6938 S East End Ave,5,43,South Shore,2,41.768965,-87.583015,1,41.768965,-87.583015,"(41.768965, -87.583015)"
4589,4553,6940 S Merrill Ave,5,43,South Shore,3,41.769049,-87.572867,1,41.769049,-87.572867,"(41.769049, -87.572867)"
4590,6160,6950 N Hiawatha Ave,41,12,Forest Glen,2,42.007195,-87.778194,1,42.007195,-87.778194,"(42.007195, -87.778194)"
4591,2911,6969 W Grand Ave,36,18,Montclare,1,41.923412,-87.799993,1,41.923412,-87.799993,"(41.923412, -87.799993)"
4592,6235,6969 W Grand Ave,36,18,Montclare,2,41.923412,-87.799993,1,41.923412,-87.799993,"(41.923412, -87.799993)"
4593,3849,6973 N Sheridan Rd,49,1,Rogers Park,1,42.008648,-87.661736,1,42.008648,-87.661736,"(42.008648, -87.661736)"
4594,2424,6974 N Clark St,49,1,Rogers Park,1,42.008537,-87.673926,1,42.008537,-87.673926,"(42.008537, -87.673926)"
4595,3845,6981 N Sheridan Rd,49,1,Rogers Park,1,42.008782,-87.661782,1,42.008782,-87.661782,"(42.008782, -87.661782)"
4596,2383,699 N Clark St,42,8,Near North Side,1,41.894745,-87.631085,1,41.894745,-87.631085,"(41.894745, -87.631085)"
4597,6289,7 E 111th St,9,49,Roseland,1,41.69154,-87.622753,1,41.69154,-87.622753,"(41.691540, -87.622753)"
4598,7000,7 S Wabash Ave,32,42,Woodlawn,1,41.881669,-87.62606,0,41.881669,-87.62606,"(41.881669, -87.626060)"
4599,3342,70 W Madison St,42,32,Loop,3,41.882126,-87.630059,1,41.882126,-87.630059,"(41.882126, -87.630059)"
4600,5109,700 E 111th St,9,50,Pullman,1,41.692866,-87.605912,1,41.692866,-87.605912,"(41.692866, -87.605912)"
4601,1536,700 E 87th St,6,44,Chatham,1,41.735828,-87.606981,1,41.735828,-87.606981,"(41.735828, -87.606981)"
4602,6106,700 E Oakwood Blvd,4,38,Grand Boulevard,2,41.822839,-87.609525,1,41.822839,-87.609525,"(41.822839, -87.609525)"
4603,2053,700 E Solidarity Dr,2,32,Loop,3,41.866373,-87.607922,1,41.866373,-87.607922,"(41.866373, -87.607922)"
4604,2054,700 E Solidarity Dr,2,32,Loop,5,41.866373,-87.607922,1,41.866373,-87.607922,"(41.866373, -87.607922)"
4605,4865,700 E Solidarity Dr,2,8,Near North Side,12,41.866373,-87.607922,1,41.866373,-87.607922,"(41.866373, -87.607922)"
4606,4666,700 N Carpenter St,27,24,West Town,2,41.894485,-87.653709,1,41.894485,-87.653709,"(41.894485, -87.653709)"
4607,5824,700 N Carpenter St,27,24,West Town,1,41.894478,-87.653627,1,41.894478,-87.653627,"(41.894478, -87.653627)"
4608,2384,700 N Clark St,42,8,Near North Side,1,41.894943,-87.631301,1,41.894943,-87.631301,"(41.894943, -87.631301)"
4609,6216,700 N Damen Ave,1,24,West Town,1,41.894183,-87.677082,1,41.894183,-87.677082,"(41.894183, -87.677082)"
4610,4361,700 N Green St,27,24,West Town,2,41.895147,-87.648936,1,41.895147,-87.648936,"(41.895147, -87.648936)"
4611,5970,700 N Green St,27,24,West Town,2,41.895147,-87.648936,1,41.895147,-87.648936,"(41.895147, -87.648936)"
4612,4999,700 S Kedzie Ave,24,27,East Garfield Park,1,41.872643,-87.706033,1,41.872643,-87.706033,"(41.872643, -87.706033)"
4613,1372,700 W 31st St,11,60,Bridgeport,3,41.838178,-87.643964,1,41.838178,-87.643964,"(41.838178, -87.643964)"
4614,1373,700 W 31st St,11,60,Bridgeport,2,41.838178,-87.643964,1,41.838178,-87.643964,"(41.838178, -87.643964)"
4615,2899,7000 N Glenwood Ave,49,1,Rogers Park,1,42.009268,-87.666365,1,42.009268,-87.666365,"(42.009268, -87.666365)"
4616,3587,7000 N Northwest Hwy,41,10,Norwood Park,1,42.00605,-87.821299,1,42.00605,-87.821299,"(42.006050, -87.821299)"
4617,3789,7000 N Sacramento Ave,50,2,West Ridge,4,42.008475,-87.704631,1,42.008475,-87.704631,"(42.008475, -87.704631)"
4618,123,7000 W Diversey Ave,36,18,Montclare,1,41.930947,-87.801176,0,41.930947,-87.801176,"(41.930947, -87.801176)"
4619,2368,7001 N Clark St,49,1,Rogers Park,1,42.009155,-87.673836,1,42.009155,-87.673836,"(42.009155, -87.673836)"
4620,3752,7001 N Ridge Blvd,49,1,Rogers Park,1,42.009134,-87.681793,1,42.009134,-87.681793,"(42.009134, -87.681793)"
4621,1439,7001 W 59th St,23,64,Clearing,2,41.784712,-87.796294,1,41.784712,-87.796294,"(41.784712, -87.796294)"
4622,5049,7008 N California Ave,50,2,West Ridge,1,42.008731,-87.699954,1,42.008731,-87.699954,"(42.008731, -87.699954)"
4623,3408,7008 S Michigan Ave,6,69,Greater Grand Crossing,1,41.767078,-87.621903,1,41.767078,-87.621903,"(41.767078, -87.621903)"
4624,2385,701 N Clark St,42,8,Near North Side,3,41.894944,-87.631079,1,41.894944,-87.631079,"(41.894944, -87.631079)"
4625,3489,701 N Milwaukee Ave,27,24,West Town,1,41.89448,-87.652571,1,41.89448,-87.652571,"(41.894480, -87.652571)"
4626,3165,701 S Lake Shore Dr,2,32,Loop,1,41.87239,-87.616845,1,41.87239,-87.616845,"(41.872390, -87.616845)"
4627,3453,701 S Michigan Ave,2,32,Loop,1,41.873096,-87.624119,1,41.873096,-87.624119,"(41.873096, -87.624119)"
4628,4827,701 W Wilson Ave,46,3,Uptown,1,41.965408,-87.648718,1,41.965408,-87.648718,"(41.965408, -87.648718)"
4629,4195,7019 N Ashland Blvd,49,1,Rogers Park,3,42.009628,-87.669907,1,42.009628,-87.669907,"(42.009628, -87.669907)"
4630,7360,7024 N Clark St,49,1,Rogers Park,1,42.009693,-87.674305,0,42.009693,-87.674305,"(42.009693, -87.674305)"
4631,4238,7025 S Princeton Ave,6,69,Greater Grand Crossing,3,41.766758,-87.632074,1,41.766758,-87.632074,"(41.766758, -87.632074)"
4632,5314,703 E 79th St,6,44,Chatham,2,41.751103,-87.607432,1,41.751103,-87.607432,"(41.751103, -87.607432)"
4633,3788,7030 N Sacramento Ave,50,2,West Ridge,6,42.009458,-87.704666,1,42.009458,-87.704666,"(42.009458, -87.704666)"
4634,4240,7037 S Rhodes Ave,6,69,Greater Grand Crossing,3,41.766863,-87.611467,1,41.766863,-87.611467,"(41.766863, -87.611467)"
4635,4503,705 N Damen Ave,1,24,West Town,1,41.894273,-87.676803,1,41.894273,-87.676803,"(41.894273, -87.676803)"
4636,3069,7050 S Jeffery Blvd,5,43,South Shore,1,41.767093,-87.576504,1,41.767093,-87.576504,"(41.767093, -87.576504)"
4637,4247,7050 S May St,17,68,Englewood,3,41.765968,-87.653089,1,41.765968,-87.653089,"(41.765968, -87.653089)"
4638,2372,7054 N Clark St,49,1,Rogers Park,2,42.01055,-87.674479,1,42.01055,-87.674479,"(42.010550, -87.674479)"
4639,2381,7054 N Clark St,49,1,Rogers Park,2,42.01055,-87.674479,1,42.01055,-87.674479,"(42.010550, -87.674479)"
4640,2361,7056 N Clark St,49,1,Rogers Park,2,42.010582,-87.674484,1,42.010582,-87.674484,"(42.010582, -87.674484)"
4641,3858,7057 S South Shore Dr,5,43,South Shore,1,41.766764,-87.566289,1,41.766764,-87.566289,"(41.766764, -87.566289)"
4642,3861,7059 S South Shore Dr,5,43,South Shore,1,41.766746,-87.566289,1,41.766746,-87.566289,"(41.766746, -87.566289)"
4643,4263,7059 S South Shore Dr,5,43,South Shore,2,41.766746,-87.566289,1,41.766746,-87.566289,"(41.766746, -87.566289)"
4644,1469,706 W 63rd St,16,68,Englewood,2,41.779918,-87.643097,1,41.779918,-87.643097,"(41.779918, -87.643097)"
4645,5152,707 E 37th St,4,36,Oakland,2,41.826516,-87.609989,1,41.826516,-87.609989,"(41.826516, -87.609989)"
4646,2425,7074 N Clark St,49,1,Rogers Park,1,42.010875,-87.674532,1,42.010875,-87.674532,"(42.010875, -87.674532)"
4647,911,708 W Maxwell St,25,28,Near West Side,1,41.864931,-87.645351,0,41.864931,-87.645351,"(41.864931, -87.645351)"
4648,378,7091 S South Shore Dr,5,43,South Shore,10,41.766461,-87.566282,0,41.766461,-87.566282,"(41.766461, -87.566282)"
4649,3199,710 N Lake Shore Dr,42,8,Near North Side,20,41.895272,-87.616196,1,41.895272,-87.616196,"(41.895272, -87.616196)"
4650,2973,7100 N Harlem Ave,41,9,Edison Park,2,42.010235,-87.806845,1,42.010235,-87.806845,"(42.010235, -87.806845)"
